CD,PER,EDIS,UPM_DIS,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P4_1,P4_2,P4_3,P4_4,P4_5,P4_5ESP,P5_1,P5_2,P5_3,P5_4,P6_1,P6_2,P6_3,P6_4,FACTOR
",2,1,1,2,0,3,3,0,18708
"01
","1215
","11
","00115
","11B148
","09
","40368
","4
","1
","0
","01
",2,3,1,1,2,2,1,2,2,2,2,1,2,"
",2,2,2,2,0,0,0,0,18708
"01
","1215
","11
","00115
","11B148
","09
","40368
","3
","1
","0
","02
",2,3,1,1,2,2,1,2,1,2,2,3,2,"
",2,1,1,2,0,4,3,0,18708
"01
","1215
","11
","00115
","11B148
","09
","40368
","2
","1
","0
","02
",2,3,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,2,2,0,3,0,0,18708
"01
","1215
","11
","00116
","11B148
","09
","40369
","4
","1
","0
","01
",2,3,1,1,1,2,9,2,1,1,2,3,2,"
",3,1,2,2,0,3,0,0,18197
"01
","1215
","11
","00116
","11B148
","09
","40369
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",3,1,1,2,0,3,2,0,18197
"01
","1215
","11
","00116
","11B148
","09
","40369
","2
","1
","0
","01
",2,4,2,1,1,2,1,1,1,3,2,3,2,"
",3,1,1,2,0,3,2,0,18197
"01
","1215
","11
","00117
","11B148
","09
","40372
","2
","1
","0
","01
",2,3,2,1,2,2,2,2,2,2,1,2,2,"
",2,1,2,2,0,4,0,0,11889
"01
","1215
","11
","00117
","11B148
","09
","40372
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,2,1,2,"
",2,1,1,2,0,3,2,0,11889
"01
","1215
","11
","00117
","11B148
","09
","40372
","4
","1
","0
","03
",2,4,2,1,1,2,1,2,2,1,2,3,2,"
",1,1,1,2,3,3,9,0,11889
"01
","1215
","12
","00118
","12B145
","09
","40404
","3
","1
","1
","01
",2,3,1,1,1,1,2,2,1,2,2,3,3,"
",3,1,1,1,0,3,2,3,25572
"01
","1215
","12
","00118
","12B145
","09
","40404
","2
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,3,3,"
",3,1,1,2,0,4,3,0,25572
"01
","1215
","12
","00118
","12B145
","09
","40404
","1
","1
","0
","03
",2,3,1,1,1,2,1,2,1,1,2,1,3,"
",3,1,1,2,0,3,2,0,25572
"01
","1215
","12
","00118
","12B145
","09
","40404
","4
","1
","1
","01
",2,1,1,1,2,2,2,2,1,2,2,3,3,"
",3,1,1,2,0,3,3,0,25572
"01
","1215
","12
","00119
","12B145
","09
","40408
","3
","1
","0
","02
",2,3,1,1,1,1,1,2,1,2,2,3,2,"
",3,1,1,2,0,4,3,0,18501
"01
","1215
","12
","00119
","12B145
","09
","40408
","2
","1
","1
","01
",2,4,1,1,1,1,1,1,1,2,2,3,2,"
",3,1,1,1,0,3,2,2,18501
"01
","1215
","12
","00119
","12B145
","09
","40408
","1
","1
","1
","02
",2,4,1,1,1,1,1,2,1,2,2,3,2,"
",3,1,1,1,0,3,3,2,18501
"01
","1215
","12
","00119
","12B145
","09
","40408
","4
","1
","0
","02
",2,3,1,1,1,2,9,9,1,2,2,1,2,"
",3,1,1,1,0,3,2,2,18501
"01
","1215
","12
","00120
","12B145
","09
","40409
","1
","1
","0
","01
",1,4,2,1,1,2,9,2,1,2,2,3,2,"
",3,1,1,1,0,3,2,9,19449
"01
","1215
","12
","00120
","12B145
","09
","40409
","2
","1
","0
","02
",1,4,2,1,1,2,9,2,1,2,2,3,2,"
",3,1,1,2,0,3,3,0,19449
"01
","1215
","12
","00120
","12B145
","09
","40409
","3
","1
","0
","02
",2,4,2,1,1,2,9,2,1,1,2,1,2,"
",3,1,1,2,0,3,3,0,19449
"01
","1215
","12
","00120
","12B145
","09
","40409
","4
","1
","0
","01
",1,2,2,2,1,2,2,2,1,2,2,1,2,"
",3,1,1,2,0,3,3,0,19449
"01
","1215
","12
","00121
","12B148
","09
","40414
","1
","1
","0
","01
",1,2,2,1,2,2,2,1,2,2,2,3,3,"
",3,1,1,2,0,2,2,0,16082
"01
","1215
","12
","00121
","12B148
","09
","40414
","2
","1
","0
","02
",1,2,2,1,2,2,2,2,1,2,3,3,3,"
",3,1,1,2,0,2,2,0,16082
"01
","1215
","12
","00121
","12B148
","09
","40414
","3
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,3,3,"
",3,1,2,2,0,2,0,0,16082
"01
","1215
","12
","00121
","12B148
","09
","40414
","4
","1
","0
","01
",2,4,1,1,2,2,1,2,2,1,2,1,3,"
",3,1,1,1,0,3,3,4,16082
"01
","1215
","12
","00122
","12B131
","09
","40415
","3
","1
","0
","02
",1,2,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,2,2,0,3,0,0,17342
"01
","1215
","12
","00122
","12B131
","09
","40415
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,3,2,"
",2,1,1,2,0,4,3,0,17342
"01
","1215
","12
","00122
","12B131
","09
","40415
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,1,2,2,1,2,"
",2,1,2,2,0,3,0,0,17342
"01
","1215
","12
","00122
","12B131
","09
","40415
","2
","1
","2
","02
",2,3,1,1,1,2,1,2,1,2,2,1,2,"
",2,1,1,2,0,2,2,0,17342
"01
","1215
","13
","00123
","13B131
","09
","40416
","3
","1
","0
","01
",2,4,1,1,2,2,1,2,1,1,2,3,2,"
",2,1,2,2,0,4,0,0,19680
"01
","1215
","13
","00123
","13B131
","09
","40416
","2
","1
","0
","01
",2,3,1,1,2,2,1,2,1,1,2,3,2,"
",2,1,2,2,0,4,0,0,19680
"01
","1215
","13
","00123
","13B131
","09
","40416
","1
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,3,2,"
",2,1,2,2,0,4,0,0,19680
"01
","1215
","13
","00123
","13B131
","09
","40416
","4
","1
","0
","02
",2,3,1,1,1,2,1,2,1,1,2,1,2,"
",2,1,2,2,0,4,0,0,19680
"01
","1215
","11
","00124
","11B131
","09
","40417
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,2,1,2,1,2,"
",2,2,2,2,0,0,0,0,12413
"01
","1215
","11
","00124
","11B131
","09
","40417
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,2,2,3,2,"
",2,1,1,1,0,4,3,3,12413
"01
","1215
","11
","00124
","11B131
","09
","40417
","4
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,1,2,"
",2,2,1,2,0,0,2,0,12413
"01
","1215
","11
","00124
","11B131
","09
","40417
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,3,2,"
",2,1,2,2,0,4,0,0,12413
"01
","1215
","12
","00125
","12B148
","09
","40418
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",3,1,2,2,0,3,0,0,16836
"01
","1215
","12
","00125
","12B148
","09
","40418
","3
","1
","0
","02
",2,3,1,1,1,2,9,9,1,3,2,3,2,"
",3,1,2,2,0,4,0,0,16836
"01
","1215
","12
","00125
","12B148
","09
","40418
","2
","1
","0
","02
",1,4,2,1,2,2,2,2,1,3,2,3,2,"
",3,1,2,1,0,3,0,3,16836
"01
","1215
","12
","00125
","12B148
","09
","40418
","1
","1
","0
","01
",2,3,1,1,1,1,1,2,1,2,2,1,2,"
",3,1,2,1,0,2,0,2,16836
"01
","1215
","12
","00126
","12B148
","09
","40419
","1
","1
","0
","01
",1,2,2,2,1,2,9,2,1,1,2,3,2,"
",3,1,1,2,0,3,2,0,17045
"01
","1215
","12
","00126
","12B148
","09
","40419
","3
","1
","0
","02
",2,3,1,2,1,2,2,2,2,2,2,3,2,"
",3,1,1,2,0,3,3,0,17045
"01
","1215
","12
","00126
","12B148
","09
","40419
","4
","1
","0
","02
",2,3,1,2,2,2,2,2,2,2,2,3,2,"
",3,1,1,2,0,2,2,0,17045
"01
","1215
","11
","00127
","11B131
","09
","40420
","4
","1
","0
","02
",2,9,2,1,1,2,1,2,1,1,2,1,2,"
",2,1,1,2,0,2,2,0,17731
"01
","1215
","11
","00127
","11B131
","09
","40420
","3
","1
","0
","02
",2,3,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,2,2,4,4,0,0,17731
"01
","1215
","11
","00127
","11B131
","09
","40420
","2
","1
","0
","02
",2,1,2,1,1,2,2,2,1,1,2,3,2,"
",1,1,2,2,4,3,0,0,17731
"01
","1215
","11
","00127
","11B131
","09
","40420
","1
","1
","0
","01
",2,1,2,1,1,1,1,2,1,2,2,1,2,"
",2,1,1,2,0,4,3,0,17731
"01
","1215
","12
","00128
","12B131
","09
","40421
","2
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,1,3,"
",3,1,1,2,0,3,3,0,18310
"01
","1215
","12
","00128
","12B131
","09
","40421
","1
","1
","0
","02
",1,2,2,1,1,2,2,2,2,2,2,3,3,"
",3,1,1,2,0,2,2,0,18310
"01
","1215
","12
","00128
","12B131
","09
","40421
","3
","1
","0
","01
",2,3,1,1,1,2,2,2,2,1,2,2,3,"
",3,1,1,2,0,3,3,0,18310
"01
","1215
","12
","00128
","12B131
","09
","40421
","4
","1
","1
","01
",2,3,1,1,1,2,2,2,1,2,2,2,3,"
",3,1,1,2,0,3,2,0,18310
"01
","1215
","12
","00129
","12B131
","09
","40422
","3
","1
","0
","04
",2,3,1,1,1,2,2,2,1,1,1,1,3,"
",3,1,2,2,0,4,0,0,13199
"01
","1215
","12
","00129
","12B131
","09
","40422
","1
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,1,3,"
",3,1,2,2,0,3,0,0,13199
"01
","1215
","12
","00129
","12B131
","09
","40422
","4
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,1,3,3,"
",3,1,2,2,0,3,0,0,13199
"01
","1215
","11
","00130
","11B134
","09
","40423
","2
","1
","0
","02
",1,2,2,2,2,2,2,2,2,2,2,3,3,"
",3,1,2,2,0,3,0,0,15387
"01
","1215
","11
","00130
","11B134
","09
","40423
","1
","1
","0
","02
",2,3,1,1,1,1,2,1,1,2,2,3,3,"
",3,1,1,2,0,2,2,0,15387
"01
","1215
","11
","00130
","11B134
","09
","40423
","4
","1
","0
","03
",2,3,1,1,2,2,2,1,2,2,2,3,3,"
",3,1,2,2,0,3,0,0,15387
"01
","1215
","11
","00130
","11B134
","09
","40423
","3
","1
","0
","02
",2,3,2,2,2,1,2,2,1,2,2,2,3,"
",3,1,2,2,0,2,0,0,15387
"01
","1215
","13
","00131
","13B134
","09
","40424
","2
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,2,3,2,"
",3,1,1,2,0,3,9,0,17305
"01
","1215
","13
","00131
","13B134
","09
","40424
","3
","1
","0
","03
",2,4,1,1,1,1,1,1,1,2,2,1,2,"
",3,1,1,2,0,4,3,0,17305
"01
","1215
","13
","00131
","13B134
","09
","40424
","1
","1
","0
","03
",1,2,2,1,1,2,2,2,1,2,2,3,2,"
",3,1,1,2,0,3,2,0,17305
"01
","1215
","13
","00131
","13B134
","09
","40424
","4
","1
","0
","03
",2,3,2,2,1,2,9,2,2,2,2,3,2,"
",3,1,1,1,0,3,2,2,17305
"01
","1215
","12
","00132
","12B134
","09
","40425
","4
","1
","0
","01
",2,3,1,1,2,2,2,2,1,1,2,3,2,"
",2,1,2,2,0,3,0,0,17248
"01
","1215
","12
","00132
","12B134
","09
","40425
","3
","1
","0
","01
",2,4,1,1,1,2,1,2,1,1,2,1,2,"
",2,1,2,2,0,3,0,0,17248
"01
","1215
","12
","00132
","12B134
","09
","40425
","2
","1
","0
","01
",2,3,1,1,1,2,1,2,1,2,2,1,2,"
",2,1,2,2,0,3,0,0,17248
"01
","1215
","12
","00132
","12B134
","09
","40425
","1
","1
","0
","03
",2,3,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,1,1,0,4,3,3,17248
"01
","1215
","11
","00133
","11B134
","09
","40427
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,2,1,2,"
",3,1,1,2,0,3,9,0,18625
"01
","1215
","11
","00133
","11B134
","09
","40427
","2
","1
","0
","01
",2,3,1,1,1,2,1,2,2,2,2,3,2,"
",3,1,2,2,0,3,0,0,18625
"01
","1215
","11
","00133
","11B134
","09
","40427
","1
","1
","0
","03
",2,4,1,1,1,1,1,1,1,1,2,1,2,"
",3,1,1,1,0,2,2,2,18625
"01
","1215
","11
","00133
","11B134
","09
","40427
","3
","1
","0
","02
",1,1,2,1,2,1,2,2,2,1,2,3,2,"
",3,1,2,2,0,2,0,0,18625
"01
","1215
","12
","00134
","12B134
","09
","40428
","2
","1
","0
","04
",1,4,2,1,2,2,2,2,1,1,2,3,2,"
",2,1,2,2,0,2,0,0,18163
"01
","1215
","12
","00134
","12B134
","09
","40428
","4
","1
","0
","01
",1,2,2,1,2,2,2,2,1,1,2,3,2,"
",1,1,1,2,2,3,3,0,18163
"01
","1215
","12
","00134
","12B134
","09
","40428
","3
","1
","0
","03
",2,3,2,1,1,1,1,2,1,1,2,1,2,"
",1,1,1,2,4,4,2,0,18163
"01
","1215
","12
","00134
","12B134
","09
","40428
","1
","1
","1
","01
",2,3,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,1,2,4,3,3,0,18163
"01
","1215
","12
","00135
","12B134
","09
","40429
","3
","1
","0
","03
",1,1,2,2,2,2,2,2,2,1,2,3,2,"
",1,1,1,2,2,1,2,0,17920
"01
","1215
","12
","00135
","12B134
","09
","40429
","4
","1
","0
","02
",1,2,2,1,1,2,2,2,2,2,2,3,2,"
",1,1,1,1,3,2,2,2,17920
"01
","1215
","12
","00135
","12B134
","09
","40429
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,1,2,"
",1,1,1,1,3,3,3,3,17920
"01
","1215
","12
","00135
","12B134
","09
","40429
","2
","1
","0
","02
",2,9,2,2,1,2,2,2,1,1,2,3,2,"
",1,1,1,2,3,3,3,0,17920
"01
","1215
","11
","00136
","11B134
","09
","40430
","1
","1
","0
","02
",2,4,2,1,2,2,1,2,1,1,2,3,2,"
",1,2,1,2,3,0,2,0,16076
"01
","1215
","11
","00136
","11B134
","09
","40430
","2
","1
","0
","02
",2,1,1,1,1,2,2,2,1,1,2,1,2,"
",1,1,1,2,4,3,1,0,16076
"01
","1215
","11
","00136
","11B134
","09
","40430
","3
","1
","0
","02
",1,2,2,1,1,2,2,2,2,2,2,3,2,"
",1,1,2,2,3,3,0,0,16076
"01
","1215
","11
","00136
","11B134
","09
","40430
","4
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,2,2,3,4,0,0,16076
"01
","1215
","12
","00137
","12B146
","09
","40553
","1
","1
","0
","03
",1,2,2,2,2,2,2,2,1,2,2,3,3,"
",3,1,1,1,0,3,2,2,17908
"01
","1215
","12
","00137
","12B146
","09
","40553
","2
","1
","0
","05
",1,2,2,1,2,2,2,2,1,2,2,3,3,"
",3,1,1,1,0,3,2,3,17908
"01
","1215
","11
","00138
","11B146
","09
","40556
","2
","1
","0
","04
",1,2,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,1,1,0,2,2,3,15912
"01
","1215
","11
","00138
","11B146
","09
","40556
","3
","1
","0
","01
",2,3,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,2,2,0,3,0,0,15912
"01
","1215
","11
","00138
","11B146
","09
","40556
","1
","1
","0
","01
",2,3,1,1,1,2,1,2,1,2,2,1,2,"
",2,1,1,2,0,3,2,0,15912
"01
","1215
","12
","00139
","12B146
","09
","40559
","3
","1
","0
","01
",2,3,2,1,2,2,2,2,1,1,2,3,2,"
",1,1,1,1,4,4,3,2,17209
"01
","1215
","12
","00139
","12B146
","09
","40559
","2
","1
","0
","02
",2,1,2,1,1,2,2,2,1,2,2,1,2,"
",1,1,1,2,2,2,2,0,17209
"01
","1215
","12
","00139
","12B146
","09
","40559
","1
","1
","0
","06
",2,1,2,1,1,2,1,2,1,1,2,1,2,"
",2,1,1,2,0,3,3,0,17209
"01
","1215
","12
","00139
","12B146
","09
","40559
","4
","1
","0
","01
",2,3,2,1,1,2,1,2,2,2,2,3,2,"
",1,1,1,1,3,4,3,3,17209
"01
","1215
","12
","00140
","12B146
","09
","40560
","4
","1
","0
","01
",1,2,2,2,1,2,9,2,1,2,2,3,2,"
",2,1,1,2,0,3,2,0,20957
"01
","1215
","12
","00140
","12B146
","09
","40560
","3
","1
","0
","01
",1,2,2,2,1,2,2,2,1,2,2,3,2,"
",2,1,1,2,0,3,2,0,20957
"01
","1215
","12
","00140
","12B146
","09
","40560
","1
","1
","0
","02
",1,2,2,2,1,2,9,2,1,2,2,3,2,"
",1,1,1,2,4,3,3,0,20957
"01
","1215
","12
","00140
","12B146
","09
","40560
","2
","1
","0
","01
",2,4,2,2,1,2,9,2,1,1,2,3,2,"
",1,1,2,2,4,4,0,0,20957
"01
","1215
","11
","00141
","11B146
","09
","40562
","1
","1
","0
","02
",2,1,2,1,1,2,2,2,1,2,2,3,2,"
",2,1,1,2,0,3,3,0,18376
"01
","1215
","11
","00141
","11B146
","09
","40562
","2
","1
","0
","05
",1,2,2,1,2,2,2,2,2,2,2,3,2,"
",1,1,1,2,2,2,1,0,18376
"01
","1215
","11
","00142
","11B146
","09
","40605
","1
","1
","0
","03
",2,3,1,1,1,2,1,2,1,2,2,3,2,"
",2,1,1,2,0,3,2,0,17569
"01
","1215
","11
","00142
","11B146
","09
","40605
","2
","1
","0
","02
",2,4,1,1,1,2,1,2,1,2,2,1,2,"
",2,1,2,2,0,4,0,0,17569
"01
","1215
","11
","00142
","11B146
","09
","40605
","4
","1
","0
","01
",2,4,1,1,1,2,1,2,1,2,2,3,2,"
",2,1,2,2,0,4,0,0,17569
"01
","1215
","11
","00143
","11B146
","09
","40607
","3
","1
","0
","04
",2,4,1,1,1,1,1,1,2,2,2,3,2,"
",3,1,1,2,0,3,3,0,16164
"01
","1215
","11
","00143
","11B146
","09
","40607
","1
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,2,1,2,"
",3,1,1,2,0,3,3,0,16164
"01
","1215
","11
","00143
","11B146
","09
","40607
","2
","1
","0
","04
",2,3,2,1,1,1,1,1,1,2,2,3,2,"
",3,1,1,2,0,2,2,0,16164
"01
","1215
","13
","00144
","13B146
","09
","40610
","3
","1
","0
","03
",2,3,2,1,1,2,2,2,1,1,2,2,3,"
",3,1,1,2,0,3,3,0,20097
"01
","1215
","13
","00144
","13B146
","09
","40610
","1
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,3,3,"
",3,1,1,2,0,3,3,0,20097
"01
","1215
","13
","00144
","13B146
","09
","40610
","4
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,1,3,3,"
",3,1,2,2,0,4,0,0,20097
"01
","1215
","11
","00145
","11B132
","09
","40612
","4
","1
","0
","03
",2,3,1,1,1,2,1,2,1,1,2,1,2,"
",1,2,1,2,4,0,3,0,18993
"01
","1215
","11
","00145
","11B132
","09
","40612
","2
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,2,"
",1,2,2,2,4,0,0,0,18993
"01
","1215
","11
","00145
","11B132
","09
","40612
","1
","1
","0
","03
",2,3,1,1,1,2,1,1,1,1,2,3,2,"
",1,1,1,2,4,4,2,0,18993
"01
","1215
","11
","00145
","11B132
","09
","40612
","3
","1
","0
","01
",2,3,1,1,1,2,1,2,2,2,2,3,2,"
",1,1,1,1,3,2,2,2,18993
"01
","1215
","12
","00146
","12B132
","09
","40613
","2
","1
","0
","01
",2,3,2,2,1,2,2,2,1,2,2,2,2,"
",1,1,1,2,4,4,2,0,20905
"01
","1215
","12
","00146
","12B132
","09
","40613
","1
","1
","0
","01
",1,2,2,2,1,2,2,2,1,2,2,2,2,"
",1,1,2,2,3,3,0,0,20905
"01
","1215
","12
","00146
","12B132
","09
","40613
","3
","1
","0
","04
",2,3,2,2,2,2,9,2,1,2,2,3,2,"
",1,2,2,2,4,0,0,0,20905
"01
","1215
","12
","00146
","12B132
","09
","40613
","4
","1
","0
","01
",2,3,2,1,1,2,2,2,2,2,2,3,2,"
",1,2,1,2,2,0,1,0,20905
"01
","1215
","13
","00147
","13B132
","09
","40614
","1
","1
","0
","03
",1,2,2,1,2,2,9,2,2,2,2,3,2,"
",1,2,1,2,3,0,2,0,20246
"01
","1215
","13
","00147
","13B132
","09
","40614
","2
","1
","0
","02
",1,2,2,1,2,2,2,2,2,2,2,2,2,"
",1,1,2,2,4,4,0,0,20246
"01
","1215
","13
","00147
","13B132
","09
","40614
","3
","1
","0
","02
",2,3,2,1,1,2,1,2,1,2,2,1,2,"
",1,2,2,2,3,0,0,0,20246
"01
","1215
","13
","00147
","13B132
","09
","40614
","4
","1
","0
","01
",2,3,2,1,1,2,2,2,1,2,2,1,2,"
",2,1,1,2,0,4,4,0,20246
"01
","1215
","11
","00148
","11B132
","09
","40615
","4
","1
","0
","05
",2,3,1,1,1,2,1,2,2,2,2,1,2,"
",2,2,2,2,0,0,0,0,17484
"01
","1215
","11
","00148
","11B132
","09
","40615
","2
","1
","0
","01
",2,1,1,1,2,2,1,2,1,2,2,1,2,"
",2,1,1,2,0,3,2,0,17484
"01
","1215
","11
","00148
","11B132
","09
","40615
","1
","1
","1
","01
",2,3,1,1,2,2,1,2,1,2,2,1,2,"
",2,1,2,2,0,3,0,0,17484
"01
","1215
","11
","00148
","11B132
","09
","40615
","3
","1
","0
","01
",2,3,1,1,2,2,2,2,2,2,2,3,2,"
",2,1,1,1,0,3,2,2,17484
"01
","1215
","11
","00149
","11B132
","09
","40617
","3
","1
","1
","01
",1,2,2,1,2,2,2,2,1,1,2,3,2,"
",1,1,2,2,2,2,0,0,14870
"01
","1215
","11
","00149
","11B132
","09
","40617
","2
","1
","0
","02
",2,3,2,1,1,2,1,2,1,1,2,1,2,"
",1,1,1,2,3,3,3,0,14870
"01
","1215
","11
","00149
","11B132
","09
","40617
","4
","1
","0
","02
",1,1,2,2,2,2,2,2,2,2,2,1,2,"
",1,1,1,2,2,2,1,0,14870
"01
","1215
","12
","00150
","12B132
","09
","40619
","4
","1
","1
","04
",1,2,2,2,1,2,2,2,1,2,2,3,2,"
",2,1,1,2,0,4,2,0,14333
"01
","1215
","12
","00150
","12B132
","09
","40619
","3
","1
","0
","01
",1,2,2,2,1,2,9,2,1,2,2,3,2,"
",1,1,1,2,4,3,2,0,14333
"01
","1215
","12
","00150
","12B132
","09
","40619
","2
","1
","1
","02
",2,3,2,1,1,2,9,2,1,2,2,3,2,"
",1,2,1,2,4,0,2,0,14333
"01
","1215
","12
","00151
","12B132
","09
","40620
","1
","1
","0
","01
",1,2,2,1,1,2,1,2,1,2,2,1,2,"
",1,1,1,2,4,4,2,0,21746
"01
","1215
","12
","00151
","12B132
","09
","40620
","2
","1
","0
","02
",1,2,2,1,1,2,1,2,1,2,2,3,2,"
",1,1,1,2,4,4,3,0,21746
"01
","1215
","12
","00151
","12B132
","09
","40620
","3
","1
","1
","01
",2,3,2,1,1,2,9,2,2,2,2,3,2,"
",2,1,2,2,0,2,0,0,21746
"01
","1215
","12
","00151
","12B132
","09
","40620
","4
","1
","0
","01
",1,2,2,1,1,2,9,2,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,21746
"01
","1215
","11
","00152
","11B132
","09
","40621
","3
","1
","0
","02
",1,9,2,1,2,2,2,2,2,2,2,1,2,"
",1,1,2,2,2,3,0,0,20091
"01
","1215
","11
","00152
","11B132
","09
","40621
","4
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",2,1,1,1,0,1,2,1,20091
"01
","1215
","11
","00152
","11B132
","09
","40621
","2
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,3,2,"
",2,1,2,2,0,2,0,0,20091
"01
","1215
","11
","00152
","11B132
","09
","40621
","1
","1
","0
","03
",1,2,2,1,2,2,2,2,2,2,2,3,2,"
",1,1,2,2,2,2,0,0,20091
"26
","1215
","12
","00153
","12B147
","10
","40143
","2
","1
","1
","01
",2,3,1,1,1,2,1,1,2,2,2,3,3,"
",1,1,2,2,3,3,0,0,17538
"26
","1215
","12
","00153
","12B147
","10
","40143
","3
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,3,3,"
",2,2,2,2,0,0,0,0,17538
"26
","1215
","12
","00153
","12B147
","10
","40143
","4
","1
","0
","01
",2,3,1,2,1,1,1,2,2,1,1,1,2,"
",1,1,2,2,3,2,0,0,17538
"26
","1215
","11
","00154
","11B147
","10
","40144
","2
","1
","0
","02
",2,3,2,2,1,1,2,2,2,2,1,2,2,"
",1,1,1,1,3,3,3,1,17561
"26
","1215
","11
","00154
","11B147
","10
","40144
","1
","1
","0
","05
",2,3,2,1,2,2,1,2,2,2,2,3,3,"
",2,2,2,2,0,0,0,0,17561
"26
","1215
","11
","00154
","11B147
","10
","40144
","4
","1
","0
","01
",2,1,2,1,2,2,2,2,2,2,2,2,2,"
",1,1,1,2,3,3,3,0,17561
"26
","1215
","11
","00154
","11B147
","10
","40144
","3
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,1,1,2,2,3,3,17561
"26
","1215
","12
","00155
","12B133
","10
","40151
","3
","1
","0
","01
",2,3,2,2,2,2,2,2,1,1,2,3,2,"
",2,2,2,2,0,0,0,0,19049
"26
","1215
","12
","00155
","12B133
","10
","40151
","4
","1
","0
","02
",2,3,2,2,1,2,1,2,2,2,2,2,2,"
",1,1,2,2,3,3,0,0,19049
"26
","1215
","12
","00155
","12B133
","10
","40151
","1
","1
","0
","01
",2,3,2,1,2,2,2,2,1,1,2,3,2,"
",2,1,1,2,0,4,3,0,19049
"26
","1215
","11
","00156
","11B133
","10
","40153
","1
","1
","0
","01
",2,3,2,2,2,2,2,2,2,1,2,3,3,"
",1,2,2,2,3,0,0,0,18225
"26
","1215
","11
","00156
","11B133
","10
","40153
","3
","1
","0
","01
",1,1,1,1,2,1,1,1,1,1,1,3,3,"
",2,2,2,1,0,0,0,2,18225
"26
","1215
","11
","00156
","11B133
","10
","40153
","4
","1
","0
","04
",2,3,1,1,1,1,1,1,1,2,2,2,2,"
",2,2,1,1,0,0,2,1,18225
"26
","1215
","11
","00156
","11B133
","10
","40153
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,2,2,1,3,2,"
",2,1,2,2,0,3,0,0,18225
"26
","1215
","11
","00157
","11B145
","10
","40268
","2
","1
","0
","01
",2,3,2,2,1,1,1,2,1,1,2,3,2,"
",1,1,1,1,4,4,2,2,17574
"26
","1215
","11
","00157
","11B145
","10
","40268
","1
","1
","0
","01
",2,1,2,2,2,2,2,1,2,2,2,2,3,"
",1,2,2,2,3,0,0,0,17574
"26
","1215
","11
","00157
","11B145
","10
","40268
","4
","1
","0
","02
",2,1,1,1,1,2,2,1,2,1,2,1,2,"
",1,2,2,1,4,0,0,1,17574
"26
","1215
","12
","00158
","12B145
","10
","40270
","3
","1
","0
","01
",1,1,2,2,2,2,2,2,2,2,2,1,2,"
",1,1,1,1,2,2,1,1,17920
"26
","1215
","12
","00158
","12B145
","10
","40270
","4
","1
","0
","03
",1,1,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,1,3,3,2,1,17920
"26
","1215
","12
","00158
","12B145
","10
","40270
","2
","1
","0
","02
",2,4,2,2,2,2,2,2,1,1,2,2,2,"
",1,1,1,2,4,3,3,0,17920
"26
","1215
","12
","00158
","12B145
","10
","40270
","1
","1
","0
","02
",1,1,2,2,2,2,2,2,2,2,1,2,2,"
",2,2,2,2,0,0,0,0,17920
"26
","1215
","11
","00159
","11B131
","10
","40272
","1
","1
","0
","01
