"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Vivienda seleccionada","viv_sel","Numérico","2","01…99"
"Hogar mudado","h_mud","Numérico","1","0-4"
"Ciudad","cd","Numérico","2","01"
"Ciudad","cd","Numérico","2","02"
"Ciudad","cd","Numérico","2","03"
"Ciudad","cd","Numérico","2","04"
"Ciudad","cd","Numérico","2","05"
"Ciudad","cd","Numérico","2","06"
"Ciudad","cd","Numérico","2","09"
"Ciudad","cd","Numérico","2","11"
"Ciudad","cd","Numérico","2","13"
"Ciudad","cd","Numérico","2","14"
"Ciudad","cd","Numérico","2","15"
"Ciudad","cd","Numérico","2","16"
"Ciudad","cd","Numérico","2","17"
"Ciudad","cd","Numérico","2","18"
"Ciudad","cd","Numérico","2","19"
"Ciudad","cd","Numérico","2","20"
"Ciudad","cd","Numérico","2","21"
"Ciudad","cd","Numérico","2","23"
"Ciudad","cd","Numérico","2","24"
"Ciudad","cd","Numérico","2","26"
"Ciudad","cd","Numérico","2","29"
"Ciudad","cd","Numérico","2","32"
"Ciudad","cd","Numérico","2","33"
"Ciudad","cd","Numérico","2","34"
"Ciudad","cd","Numérico","2","35"
"Ciudad","cd","Numérico","2","36"
"Ciudad","cd","Numérico","2","37"
"Ciudad","cd","Numérico","2","38"
"Ciudad","cd","Numérico","2","39"
"Ciudad","cd","Numérico","2","40"
"Ciudad","cd","Numérico","2","43"
"Ciudad","cd","Numérico","2","45"
"Ciudad","cd","Numérico","2","46"
"Ciudad","cd","Numérico","2","47"
"Ciudad","cd","Numérico","2","49"
"Ciudad","cd","Numérico","2","50"
"Ciudad","cd","Numérico","2","52"
"Ciudad","cd","Numérico","2","53"
"Localidad","loc","Numérico","4","-"
"Progresivo de Vivienda","pro_viv","Numérico","3","001-999"
"Periodo de la entrevista","per","Numérico","4","0216"
"Resultado definitivo","r_def","Numérico","2","01"
"Número de entrevista","n_ent","Numérico","1","1…5"
"Nombre de la Entidad","nom_ent","Alfanumérico","250","Texto mínimo 2 caracteres"
"Tipo de cuestionario","tipo_cuest","Alfanumérico","1","E"
"Tipo de cuestionario","tipo_cuest","Alfanumérico","1","P"
"Clase de vivienda","ap1_1","Numérico","1","1"
"Clase de vivienda","ap1_1","Numérico","1","2"
"Clase de vivienda","ap1_1","Numérico","1","3"
"Clase de vivienda","ap1_1","Numérico","1","4"
"Acceso a la vivienda","ap1_2","Numérico","1","1"
"Acceso a la vivienda","ap1_2","Numérico","1","2"
"Personas en la vivienda","ap2_1","Numérico","2","01…30"
"Gasto común","ap2_2","Numérico","1","1"
"Gasto común","ap2_2","Numérico","1","2"
"Número de hogares","ap2_3","Numérico","2","02 … 06"
"Número de hogares","ap2_3","Numérico","2","b"
"Personas del hogar principal","ap2_4","Numérico","2","01 … 29"
"Personas del hogar principal","ap2_4","Numérico","2","b"
"Factor de expansión de vivienda","fac_viv","Numérico","6","""000001 … 999999"""
"DOMINIO","dominio","Alfanumérico","1","U"
"Unidad primaria de muestreo","upm","Numérico","7","0100001…3299999"
"Unidad primaria de muestreo de diseño","upm_dis","Numérico","7","0100001…3299999"
"Estrato","est","Numérico","1","1,2,3,4"
"Estrato de diseño","est_dis","Numérico","4","""001 … 500"""
