CD,PER,EDIS,UPM_DIS,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,OBS,R_PRE_MOD,R_DEF_MOD,FACTOR
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7161
"09
","0915
","13
","00087
","019
","6
","350-1
","0801293
","09
","13A138
","08
","40145
","0076
","3
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","03
","1
","
","
","04
","04
","-
","03
","00
","00
","-
","00
","00
",7161
"09
","0915
","
","
","019
","6
","685-A
","0802471
","09
","12A138
","08
","40149
","0009
","1
","1
","0
","03
","21/09/2015
","03
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"09
","0915
","12
","00088
","019
","6
","685-A
","0802471
","09
","12A138
","08
","40149
","0043
","2
","1
","0
","00
","08/09/2015
","00
","10/09/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7479
"09
","0915
","12
","00088
","019
","6
","685-A
","0802471
","09
","12A138
","08
","40149
","0107
","4
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7479
"09
","0915
","12
","00088
","019
","6
","685-A
","0802471
","09
","12A138
","08
","40149
","0074
","3
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7479
"09
","0915
","13
","00089
","019
","4
","290-8
","0801006
","09
","13B142
","08
","40261
","0061
","4
","1
","0
","00
","09/09/2015
","00
","09/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8108
"09
","0915
","13
","00089
","019
","4
","290-8
","0801006
","09
","13B142
","08
","40261
","0005
","1
","1
","0
","00
","07/09/2015
","00
","08/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8108
"09
","0915
","
","
","019
","4
","290-8
","0801006
","09
","13B142
","08
","40261
","0050
","3
","1
","0
","03
","21/09/2015
","03
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"09
","0915
","13
","00089
","019
","4
","290-8
","0801006
","09
","13B142
","08
","40261
","0037
","2
","1
","0
","00
","06/09/2015
","00
","14/09/2015
","1
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",8108
"09
","0915
","12
","00090
","019
","4
","698-7
","0802530
","09
","12B142
","08
","40265
","0119
","2
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",8362
"09
","0915
","
","
","019
","4
","698-7
","0802530
","09
","12B142
","08
","40265
","0136
","4
","1
","0
","03
","21/09/2015
","03
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"09
","0915
","
","
","019
","4
","698-7
","0802530
","09
","12B142
","08
","40265
","0075
","3
","1
","0
","02
","21/09/2015
","02
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","02
","02
",0
"09
","0915
","12
","00090
","019
","4
","698-7
","0802530
","09
","12B142
","08
","40265
","0033
","1
","1
","0
","00
","12/09/2015
","00
","14/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",8362
"09
","0915
","13
","00091
","019
","8
","360-5
","0801337
","09
","13A136
","08
","40268
","0090
","4
","1
","0
","00
","01/09/2015
","00
","02/09/2015
","1
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",7576
"09
","0915
","13
","00091
","019
","8
","360-5
","0801337
","09
","13A136
","08
","40268
","0032
","1
","1
","0
","00
","07/09/2015
","00
","08/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7576
"09
","0915
","13
","00091
","019
","8
","360-5
","0801337
","09
","13A136
","08
","40268
","0062
","3
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7576
"09
","0915
","13
","00091
","019
","8
","360-5
","0801337
","09
","13A136
","08
","40268
","0017
","2
","1
","0
","00
","01/09/2015
","00
","02/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7576
"09
","0915
","12
","00092
","019
","8
","531-5
","0801820
","09
","12A136
","08
","40269
","0107
","3
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7609
"09
","0915
","12
","00092
","019
","8
","531-5
","0801820
","09
","12A136
","08
","40269
","0043
","1
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","05
","1
","
","
","03
","03
","-
","05
","00
","00
","-
","00
","00
",7609
"09
","0915
","12
","00092
","019
","8
","531-5
","0801820
","09
","12A136
","08
","40269
","0013
","4
","1
","0
","00
","11/09/2015
","00
","14/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7609
"09
","0915
","12
","00092
","019
","8
","531-5
","0801820
","09
","12A136
","08
","40269
","0075
","2
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7609
"09
","0915
","11
","00093
","019
","1
","628-1
","0802251
","09
","11B145
","08
","40271
","0032
","1
","1
","0
","00
","03/09/2015
","00
","08/09/2015
","1
","-
","-
","04
","1
","
","
","01
","04
","-
","04
","00
","00
","-
","00
","00
",6724
"09
","0915
","11
","00093
","019
","1
","628-1
","0802251
","09
","11B145
","08
","40271
","0092
","2
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",6724
"09
","0915
","11
","00093
","019
","1
","628-1
","0802251
","09
","11B145
","08
","40271
","0073
","4
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",6724
"09
","0915
","11
","00093
","019
","1
","628-1
","0802251
","09
","11B145
","08
","40271
","0010
","3
","1
","0
","00
","06/09/2015
","00
","15/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6724
"09
","0915
","11
","00094
","019
","5
","599-3
","0802156
","09
","11B131
","08
","40278
","0049
","3
","1
","0
","00
","13/09/2015
","00
","14/09/2015
","1
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",6739
"09
","0915
","11
","00094
","019
","5
","599-3
","0802156
","09
","11B131
","08
","40278
","0021
","4
","1
","0
","00
","15/09/2015
","00
","18/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6739
"09
","0915
","11
","00094
","019
","5
","599-3
","0802156
","09
","11B131
","08
","40278
","0059
","2
","1
","0
","00
","06/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6739
"09
","0915
","11
","00094
","019
","5
","599-3
","0802156
","09
","11B131
","08
","40278
","0082
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","04
","01
","-
","04
","01
","00
","-
","00
","00
",6739
"09
","0915
","12
","00095
","019
","3
","223-6
","0800718
","09
","12B143
","08
","40389
","0032
","3
","1
","0
","00
","19/09/2015
","00
","21/09/2015
","1
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",8384
"09
","0915
","12
","00095
","019
","3
","223-6
","0800718
","09
","12B143
","08
","40389
","0001
","2
","1
","0
","00
","04/09/2015
","00
","11/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",8384
"09
","0915
","12
","00095
","019
","3
","223-6
","0800718
","09
","12B143
","08
","40389
","0100
","4
","1
","0
","00
","10/09/2015
","00
","11/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",8384
"09
","0915
","12
","00095
","019
","3
","223-6
","0800718
","09
","12B143
","08
","40389
","0053
","1
","1
","0
","00
","10/09/2015
","00
","11/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",8384
"09
","0915
","12
","00096
","019
","7
","330-4
","0801210
","09
","12A137
","08
","40396
","0108
","1
","1
","0
","00
","17/09/2015
","00
","18/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7740
"09
","0915
","12
","00096
","019
","7
","330-4
","0801210
","09
","12A137
","08
","40396
","0076
","2
","1
","0
","00
","01/09/2015
","00
","02/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7740
"09
","0915
","12
","00096
","019
","7
","330-4
","0801210
","09
","12A137
","08
","40396
","0058
","3
","1
","0
","00
","01/09/2015
","00
","02/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7740
"09
","0915
","
","
","019
","7
","330-4
","0801210
","09
","12A137
","08
","40396
","0018
","4
","1
","0
","03
","21/09/2015
","03
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0915
","
","
","005
","2
","099-1
","0903621
","01
","11B144
","09
","40159
","0034
","3
","1
","0
","06
","17/09/2015
","06
","18/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0915
","11
","00097
","005
","2
","099-1
","0903621
","01
","11B144
","09
","40159
","0149
","4
","1
","0
","00
","12/09/2015
","00
","16/09/2015
","1
","-
","-
","05
","1
","
","
","01
","03
","-
","05
","00
","00
","-
","00
","00
",6675
"01
","0915
","11
","00097
","005
","2
","099-1
","0903621
","01
","11B144
","09
","40159
","0147
","2
","1
","0
","00
","09/09/2015
","00
","16/09/2015
","1
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",6675
"01
","0915
","11
","00097
","005
","2
","099-1
","0903621
","01
","11B144
","09
","40159
","0106
","1
","1
","0
","00
","09/09/2015
","00
","16/09/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",6675
"01
","0915
","12
","00098
","005
","2
","109-7
","0903717
","01
","12B144
","09
","40160
","0061
","1
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","03
","02
","-
","03
","00
","00
","-
","00
","00
",7145
"01
","0915
","12
","00098
","005
","2
","109-7
","0903717
","01
","12B144
","09
","40160
","0127
","3
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7145
"01
","0915
","12
","00098
","005
","2
","109-7
","0903717
","01
","12B144
","09
","40160
","0029
","4
","1
","0
","00
","10/09/2015
","00
","16/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7145
"01
","0915
","12
","00098
","005
","2
","109-7
","0903717
","01
","12B144
","09
","40160
","0090
","2
","1
","0
","00
","10/09/2015
","00
","16/09/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7145
"01
","0915
","12
","00099
","007
","2
","526-8
","0910440
","01
","12B144
","09
","40163
","0053
","1
","1
","0
","00
","10/09/2015
","00
","16/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",5930
"01
","0915
","12
","00099
","007
","2
","526-8
","0910440
","01
","12B144
","09
","40163
","0187
","3
","1
","0
","00
","10/09/2015
","00
","16/09/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",5930
"01
","0915
","12
","00099
","007
","2
","526-8
","0910440
","01
","12B144
","09
","40163
","0123
","2
","1
","0
","00
","01/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","00
","00
",5930
"01
","0915
","12
","00099
","007
","2
","526-8
","0910440
","01
","12B144
","09
","40163
","0247
","4
","1
","0
","00
","01/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","01
","03
","-
","04
","00
","00
","-
","00
","00
",5930
"01
","0915
","11
","00100
","011
","2
","135-7
","0913811
","01
","11B144
","09
","40164
","0169
","3
","1
","0
","00
","13/09/2015
","00
","16/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6811
"01
","0915
","11
","00100
","011
","2
","135-7
","0913811
","01
","11B144
","09
","40164
","0024
","1
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",6811
"01
","0915
","11
","00100
","011
","2
","135-7
","0913811
","01
","11B144
","09
","40164
","0095
","2
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6811
"01
","0915
","11
","00100
","011
","2
","135-7
","0913811
","01
","11B144
","09
","40164
","0236
","4
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6811
"01
","0915
","13
","00101
","014
","2
","013-4
","0916332
","01
","13B144
","09
","40165
","0154
","4
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7442
"01
","0915
","13
","00101
","014
","2
","013-4
","0916332
","01
","13B144
","09
","40165
","0010
","1
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7442
"01
","0915
","13
","00101
","014
","2
","013-4
","0916332
","01
","13B144
","09
","40165
","0114
","3
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7442
"01
","0915
","13
","00101
","014
","2
","013-4
","0916332
","01
","13B144
","09
","40165
","0066
","2
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7442
"01
","0915
","12
","00102
","017
","2
","017-4
","0919709
","01
","12B144
","09
","40167
","0001
","4
","1
","0
","00
","05/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","03
","01
","-
","03
","00
","00
","-
","00
","00
",6703
"01
","0915
","12
","00102
","017
","2
","017-4
","0919709
","01
","12B144
","09
","40167
","0084
","2
","1
","1
","00
","05/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",6703
"01
","0915
","12
","00102
","017
","2
","017-4
","0919709
","01
","12B144
","09
","40167
","0036
","3
","1
","1
","00
","04/09/2015
","00
","09/09/2015
","1
","-
","-
","06
","1
","
","
","05
","04
","-
","06
","00
","00
","-
","00
","00
",6703
"01
","0915
","12
","00102
","017
","2
","017-4
","0919709
","01
","12B144
","09
","40167
","0063
","1
","1
","0
","00
","01/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",6703
"01
","0915
","11
","00103
","009
","2
","037-A
","0921038
","01
","11B144
","09
","40168
","0015
","3
","1
","0
","00
","11/09/2015
","00
","16/09/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7257
"01
","0915
","11
","00103
","009
","2
","037-A
","0921038
","01
","11B144
","09
","40168
","0038
","4
","1
","0
","00
","11/09/2015
","00
","16/09/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7257
"01
","0915
","11
","00103
","009
","2
","037-A
","0921038
","01
","11B144
","09
","40168
","0099
","2
","1
","0
","00
","11/09/2015
","00
","16/09/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7257
"01
","0915
","11
","00103
","009
","2
","037-A
","0921038
","01
","11B144
","09
","40168
","0066
","1
","1
","0
","00
","11/09/2015
","00
","16/09/2015
","2
","-
","-
","06
","1
","
","
","02
","03
","-
","06
","00
","00
","-
","00
","00
",7257
"01
","0915
","11
","00104
","002
","6
","037-9
","0900332
","01
","11A138
","09
","40217
","0018
","1
","1
","0
","00
","08/09/2015
","00
","16/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8551
"01
","0915
","11
","00104
","002
","6
","037-9
","0900332
","01
","11A138
","09
","40217
","0096
","3
","1
","0
","00
","08/09/2015
","00
","16/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8551
"01
","0915
","11
","00104
","002
","6
","037-9
","0900332
","01
","11A138
","09
","40217
","0137
","4
","1
","0
","00
","08/09/2015
","00
","16/09/2015
","1
","-
","-
","06
","1
","
","
","04
","01
","-
","02
","04
","00
","-
","00
","00
",8551
"01
","0915
","11
","00104
","002
","6
","037-9
","0900332
","01
","11A138
","09
","40217
","0057
","2
","1
","0
","00
","17/09/2015
","00
","18/09/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",8551
"01
","0915
","12
","00105
","003
","6
","096-3
","0901823
","01
","12A138
","09
","40218
","0097
","4
","1
","0
","00
","02/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6899
"01
","0915
","12
","00105
","003
","6
","096-3
","0901823
","01
","12A138
","09
","40218
","0070
","3
","1
","0
","00
","02/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",6899
"01
","0915
","12
","00105
","003
","6
","096-3
","0901823
","01
","12A138
","09
","40218
","0041
","2
","1
","0
","00
","02/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6899
"01
","0915
","12
","00105
","003
","6
","096-3
","0901823
","01
","12A138
","09
","40218
","0009
","1
","1
","0
","00
","02/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",6899
"01
","0915
","11
","00106
","007
","6
","058-7
","0907180
","01
","11A138
","09
","40219
","0093
","2
","1
","0
","00
","15/09/2015
","00
","18/09/2015
","2
","-
","-
","03
","1
","
","
","02
","01
","-
","03
","00
","00
","-
","00
","00
",7826
"01
","0915
","11
","00106
","007
","6
","058-7
","0907180
","01
","11A138
","09
","40219
","0064
","1
","1
","0
","00
","15/09/2015
","00
","18/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","02
","-
","00
","00
",7826
"01
","0915
","11
","00106
","007
","6
","058-7
","0907180
","01
","11A138
","09
","40219
","0043
","4
","1
","0
","00
","17/09/2015
","00
","18/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7826
"01
","0915
","11
","00106
","007
","6
","058-7
","0907180
","01
","11A138
","09
","40219
","0014
","3
","1
","0
","00
","15/09/2015
","00
","18/09/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7826
"01
","0915
","11
","00107
","007
","6
","073-1
","0907303
","01
","11A138
","09
","40220
","0021
","1
","1
","0
","00
","09/09/2015
","00
","16/09/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",8716
"01
","0915
","11
","00107
","007
","6
","073-1
","0907303
","01
","11A138
","09
","40220
","0060
","2
","1
","0
","00
","09/09/2015
","00
","16/09/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",8716
"01
","0915
","11
","00107
","007
","6
","073-1
","0907303
","01
","11A138
","09
","40220
","0143
","4
","1
","1
","00
","09/09/2015
","00
","16/09/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",8716
"01
","0915
","11
","00107
","007
","6
","073-1
","0907303
","01
","11A138
","09
","40220
","0101
","3
","1
","0
","00
","12/09/2015
","00
","18/09/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",8716
"01
","0915
","11
","00108
","008
","6
","015-6
","0911057
","01
","11A138
","09
","40221
","0117
","2
","1
","0
","00
","12/09/2015
","00
","16/09/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7132
"01
","0915
","11
","00108
","008
","6
","015-6
","0911057
","01
","11A138
","09
","40221
","0016
","3
","1
","0
","00
","12/09/2015
","00
","16/09/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7132
"01
","0915
","11
","00108
","008
","6
","015-6
","0911057
","01
","11A138
","09
","40221
","0081
","4
","1
","0
","00
","13/09/2015
","00
","18/09/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7132
"01
","0915
","11
","00108
","008
","6
","015-6
","0911057
","01
","11A138
","09
","40221
","0045
","1
","1
","0
","00
","12/09/2015
","00
","16/09/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7132
"01
","0915
","12
","00109
","012
","6
","042-6
","0914160
","01
","12A138
","09
","40223
","0076
","1
","1
","0
","00
","03/09/2015
","00
","18/09/2015
","2
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","00
","00
",8621
"01
","0915
","12
","00109
","012
","6
","042-6
","0914160
","01
","12A138
","09
","40223
","0047
","4
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",8621
"01
","0915
","12
","00109
","012
","6
","042-6
","0914160
","01
","12A138
","09
","40223
","0115
","2
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",8621
"01
","0915
","12
","00109
","012
","6
","042-6
","0914160
","01
","12A138
","09
","40223
","0017
","3
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8621
"01
","0915
","11
","00110
","013
","6
","122-4
","0916013
","01
","11A138
","09
","40224
","0055
","3
","1
","0
","00
","05/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",6320
"01
","0915
","11
","00110
","013
","6
","122-4
","0916013
","01
","11A138
","09
","40224
","0014
","1
","1
","1
","00
","05/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6320
"01
","0915
","11
","00110
","013
","6
","122-4
","0916013
","01
","11A138
","09
","40224
","0035
","2
","1
","0
","00
","05/09/2015
","00
","07/09/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",6320
"01
","0915
","11
","00110
","013
","6
","122-4
","0916013
","01
","11A138
","09
","40224
","0078
","4
","1
","0
","00
","05/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","02
","04
","-
","04
","00
","00
","-
","00
","00
",6320
"01
","0915
","12
","00111
","015
","6
","087-5
","0917997
","01
","12A138
","09
","40225
","0056
","2
","1
","0
","00
","04/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7672
"01
","0915
","12
","00111
","015
","6
","087-5
","0917997
","01
","12A138
","09
","40225
","0024
","1
","1
","2
","00
","04/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","04
","01
","-
","05
","00
","00
","-
","00
","00
",7672
"01
","0915
","12
","00111
","015
","6
","087-5
","0917997
","01
","12A138
","09
","40225
","0121
","4
","1
","0
","00
","04/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","03
","01
","-
","04
","00
","00
","-
","00
","00
",7672
"01
","0915
","12
","00111
","015
","6
","087-5
","0917997
","01
","12A138
","09
","40225
","0085
","3
","1
","0
","00
","04/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","02
","05
","-
","05
","00
","00
","-
","00
","00
",7672
"01
","0915
","12
","00112
","012
","6
","212-1
","0921858
","01
","12A138
","09
","40226
","0116
","4
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",8170
"01
","0915
","12
","00112
","012
","6
","212-1
","0921858
","01
","12A138
","09
","40226
","0087
","3
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","07
","1
","
","
","02
","01
","-
","07
","00
","00
","-
","00
","00
",8170
"01
","0915
","12
","00112
","012
","6
","212-1
","0921858
","01
","12A138
","09
","40226
","0027
","1
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",8170
"01
","0915
","12
","00112
","012
","6
","212-1
","0921858
","01
","12A138
","09
","40226
","0058
","2
","1
","0
","00
","03/09/2015
","00
","18/09/2015
","2
","-
","-
","05
","1
","
","
","02
","01
","-
","05
","00
","00
","-
","00
","00
",8170
"01
","0915
","12
","00113
","014
","4
","008-3
","0916264
","01
","12B142
","09
","40302
","0164
","4
","1
","1
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",12036
"01
","0915
","12
","00113
","014
","4
","008-3
","0916264
","01
","12B142
","09
","40302
","0129
","3
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",12036
"01
","0915
","12
","00113
","014
","4
","008-3
","0916264
","01
","12B142
","09
","40302
","0031
","1
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",12036
"01
","0915
","12
","00113
","014
","4
","008-3
","0916264
","01
","12B142
","09
","40302
","0083
","2
","1
","0
","00
","13/09/2015
","00
","16/09/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",12036
"01
","0915
","11
","00114
","005
","4
","326-7
","0905638
","01
","11B142
","09
","40346
","0050
","3
","1
","0
","00
","04/09/2015
","00
","16/09/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",5720
"01
","0915
","11
","00114
","005
","4
","326-7
","0905638
","01
","11B142
","09
","40346
","0012
