PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
"
"0915
","3
","11B143
","11
","40555
","3
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","002500
","00
","1
",5232,13493,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","4
","1
","0
","04
","-
","1
","5
","2
","22
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","1
",5232,13493,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","4
","1
","0
","07
","-
","1
","3
","1
","18
","-
","1
","02
","6
","2
","6
","01
","7
","2
","3
","1
","000800
","00
","
",5232,0,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","3
","1
","0
","03
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5232,0,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","1
","1
","0
","05
","-
","1
","3
","2
","16
","-
","2
","00
","
","2
","6
","10
","
","
","
","
","
","00
","
",5232,0,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","1
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","05
","4
","2
","5
","01
","1
","5
","3
","2
","003000
","00
","
",5232,0,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","1
","1
","0
","03
","-
","1
","3
","2
","21
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","1
","000600
","00
","
",5232,0,"00181
","11
"
"0915
","3
","11B143
","11
","40555
","1
","1
","0
","04
","-
","1
","3
","1
","19
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","1
","000200
","00
","
",5232,0,"00181
","11
"
"0915
","3
","12B143
","11
","40557
","2
","1
","0
","01
","-
","1
","1
","1
","73
","-
","1
","07
","4
","2
","5
","01
","4
","4
","5
","3
","015000
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","4
","1
","1
","02
","-
","1
","6
","2
","18
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",12218,30273,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","4
","1
","1
","01
","-
","1
","1
","2
","20
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","2
","1
","0
","05
","-
","1
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","2
","1
","0
","04
","-
","1
","5
","1
","39
","-
","1
","07
","3
","2
","5
","01
","4
","4
","1
","3
","020000
","00
","1
",12218,30273,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","1
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","07
","4
","2
","5
","01
","1
","6
","3
","3
","050000
","00
","1
",12218,30273,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","2
","1
","0
","02
","-
","1
","2
","2
","71
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","3
","1
","0
","02
","-
","1
","2
","2
","32
","-
","1
","08
","2
","1
","5
","07
","
","
","
","
","
","00
","1
",12218,30273,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","08
","2
","2
","5
","01
","1
","2
","3
","2
","014000
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","1
","1
","0
","02
","-
","1
","8
","1
","32
","-
","1
","07
","4
","2
","5
","01
","1
","6
","3
","3
","050000
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40557
","2
","1
","0
","03
","-
","1
","3
","2
","36
","-
","1
","07
","4
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",12218,0,"00182
","12
"
"0915
","3
","12B143
","11
","40563
","1
","1
","0
","05
","-
","1
","3
","1
","11
","-
","1
","02
","6
","1
","
","
","
","
","
","
","
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","1
","1
","0
","02
","-
","1
","2
","1
","47
","-
","1
","02
","6
","2
","5
","01
","4
","4
","2
","1
","001000
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","1
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","02
","2
","2
","6
","01
","7
","2
","3
","1
","001100
","00
","1
",7272,18018,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","1
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","03
","3
","1
","5
","01
","4
","4
","5
","1
","002000
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","1
","1
","0
","04
","-
","1
","3
","1
","16
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","001200
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","4
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","04
","2
","2
","1
","01
","7
","3
","3
","1
","001900
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","4
","1
","0
","02
","-
","1
","2
","2
","46
","-
","1
","02
","2
","2
","1
","01
","7
","2
","3
","1
","001200
","00
","1
",7272,18018,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","3
","1
","0
","02
","-
","1
","3
","2
","23
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","001150
","00
","1
",7272,18018,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","3
","1
","0
","03
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","3
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","02
","3
","2
","6
","01
","7
","2
","3
","1
","001000
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","2
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","03
","1
","2
","5
","01
","7
","2
","3
","1
","001700
","00
","1
",7272,18018,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","2
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","1
","1
","6
","01
","1
","5
","3
","1
","001000
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","2
","1
","0
","05
","-
","1
","3
","1
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","2
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7272,0,"00183
","12
"
"0915
","3
","12B143
","11
","40563
","2
","1
","0
","04
","-
","1
","3
","1
","20
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","1
","001000
","00
","
",7272,0,"00183
","12
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","04
","-
","1
","7
","1
","30
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","3
","006000
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","03
","-
","1
","7
","2
","27
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","000600
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","01
","-
","1
","1
","2
","63
","-
","1
","03
","3
","2
","6
","01
","3
","2
","3
","3
","003000
","00
","1
",4860,12533,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","06
","-
","1
","7
","1
","32
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","3
","003000
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","06
","-
","1
","5
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","03
","-
","1
","3
","2
","19
","-
","1
","04
","3
","2
","1
","07
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","05
","-
","1
","5
","1
","24
","-
","2
","04
","3
","2
","1
","01
","7
","2
","3
","1
","001200
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","02
","-
","1
","6
","2
","61
","-
","1
","03
","3
","2
","2
","01
","5
","5
","2
","3
","004000
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","08
","-
","3
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","02
","6
","2
","5
","01
","4
","4
","2
","1
","001000
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","02
","6
","2
","5
","02
","4
","4
","6
","5
","
","00
","1
",4860,12533,"00184
","11
"
"0915
","6
","11A137
","11
","40565
","4
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","4
","1
","0
","07
","-
","1
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","11A137
","11
","40565
","1
","1
","0
","05
","-
","1
","7
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",4860,0,"00184
","11
"
"0915
","7
","12A137
","11
","40570
","4
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","07
","6
","2
","5
","01
","1
","7
","3
","2
","013000
","00
","1
",7407,18353,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","4
","1
","0
","04
","-
","1
","4
","2
","75
","-
","2
","00
","
","2
","4
","07
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","1
","1
","0
","05
","-
","1
","3
","2
","24
","-
","2
","00
","
","1
","6
","10
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","1
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","06
","3
","2
","5
","01
","7
","2
","3
","3
","007000
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","1
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","04
","3
","2
","5
","01
","3
","2
","3
","3
","006000
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","1
","1
","0
","03
","-
","1
","4
","2
","74
","-
","1
","02
","6
","2
","3
","07
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","1
","1
","0
","04
","-
","1
","3
","2
","29
","-
","1
","08
","2
","2
","6
","01
","1
","5
","3
","1
","002000
","00
","1
",7407,18353,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","3
","004500
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","05
","-
","1
","3
","2
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","04
","-
","1
","3
","2
","24
","-
","1
","07
","4
","2
","6
","01
","3
","2
","3
","1
","001750
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","01
","-
","1
","1
","1
","56
","-
","1
","07
","4
","2
","5
","08
","
","
","
","
","
","00
","1
",7407,18353,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","02
","-
","1
","2
","2
","56
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","2
","1
","0
","06
","-
","1
","5
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","2
","12A137
","11
","40570
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","3
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","3
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","04
","3
","2
","5
","05
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","3
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","07
","5
","2
","5
","04
","
","
","
","
","
","00
","1
",7407,18353,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","3
","1
","0
","05
","-
","1
","3
","1
","19
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","4
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","06
","4
","2
","5
","01
","1
","5
","3
","1
","001500
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40570
","4
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7407,0,"00185
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","04
","-
","1
","3
","1
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","3
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","06
","3
","2
","6
","01
","3
","5
","3
","3
","008000
","00
","1
",10696,26502,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","05
","-
","1
","3
","2
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","03
","-
","1
","3
","2
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","1
","000400
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","01
","-
","1
","1
","1
","28
","-
","1
","04
","2
","2
","5
","01
","7
","2
","3
","1
","001400
","00
","1
",10696,26502,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","1
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","07
","3
","1
","6
","01
","3
","5
","3
","3
","002000
","00
","1
",10696,26502,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","1
","1
","0
","04
","-
","1
","3
","1
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","1
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","04
","2
","2
","3
","01
","4
","4
","2
","3
","002000
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","1
","1
","0
","03
","-
","1
","3
","2
","19
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","1
","1
","0
","05
","-
","1
","3
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","2
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","04
","3
","2
","6
","01
","3
","2
","3
","1
","002000
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","2
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","03
","3
","2
","1
","01
","3
","2
","3
","3
","010000
","00
","
",10696,0,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","2
","1
","0
","02
","-
","1
","2
","1
","57
","-
","1
","04
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",10696,26502,"00186
","12
"
"0915
","7
","12A137
","11
","40572
","4
","1
","0
","06
","-
","1
","4
","1
","53
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","1
","001000
","00
","
",10696,0,"00186
","12
"
"0915
","2
","11B144
","12
","40138
","2
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","03
","3
","2
","4
","07
","
","
","
","
","
","00
","1
",5640,14545,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","3
","1
","0
","01
","-
","1
","1
","2
","46
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","001500
","00
","1
",5640,14545,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","05
","4
","2
","5
","08
","
","
","
","
","
","00
","1
",5640,14545,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","1
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","05
","4
","2
","5
","08
","
","
","
","
","
","00
","
",5640,0,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","2
","1
","0
","02
","-
","1
","3
","2
","34
","-
","1
","07
","5
","2
","6
","01
","5
","5
","3
","2
","001800
","00
","
",5640,0,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","2
","1
","0
","05
","-
","1
","3
","2
","19
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5640,0,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","2
","1
","0
","03
","-
","1
","3
","2
","29
","-
","1
","07
","5
","2
","6
","01
","1
","2
","3
","2
","001800
","00
","
",5640,0,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","2
","1
","0
","04
","-
","1
","3
","2
","25
","-
","1
","07
","5
","2
","6
","07
","
","
","
","
","
","00
","
",5640,0,"00187
","11
"
"0915
","2
","11B144
","12
","40138
","4
","1
","0
","01
","-
","1
","1
","2
","59
","-
","1
","03
","3
","2
","4
","01
","4
","4
","2
","1
","000250
","00
","1
",5640,14545,"00187
","11
"
"0915
","6
","11A138
","12
","40144
","2
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","03
","3
","2
","5
","01
","5
","5
","4
","1
","000500
","00
","1
",5683,14656,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","2
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","04
","2
","1
","6
","01
","4
","4
","3
","1
","008000
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","4
","1
","0
","01
","-
","1
","1
","1
","63
","-
","1
","03
","3
","2
","5
","01
","5
","5
","4
","1
","001200
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","3
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","07
","5
","2
","1
","01
","3
","5
","3
","2
","003500
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","2
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","3
","1
","0
","03
","-
","1
","3
","2
","41
","-
","1
","07
","5
","2
","6
","01
","5
","5
","3
","2
","002500
","00
","1
",5683,14656,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","2
","1
","0
","03
","-
","1
","3
","1
","26
","-
","1
","07
","3
","1
","6
","01
","7
","2
","3
","1
","001300
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","4
","1
","0
","03
","-
","1
","2
","2
","46
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","000700
","00
","
",5683,0,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","4
","1
","0
","02
","-
","1
","4
","2
","74
","-
","2
","00
","
","2
","4
","07
","
","
","
","
","
","00
","1
",5683,14656,"00188
","11
"
"0915
","6
","11A138
","12
","40144
","3
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","03
","3
","2
","1
","01
","5
","5
","3
","2
","002500
","00
","
",5683,0,"00188
","11
"
"0915
","8
","11A136
","12
","40232
","4
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","4
","1
","0
","05
","-
","1
","3
","2
","08
","-
","1
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","4
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","1
",7198,18563,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","3
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","004500
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","3
","1
","0
","03
","-
","1
","3
","1
","29
","-
","1
","04
","2
","2
","2
","01
","5
","5
","3
","1
","000800
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","4
","1
","0
","03
","-
","1
","3
","2
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","4
","1
","0
","02
","-
","1
","2
","1
","35
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","1
","000900
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","2
","1
","0
","07
","-
","3
","3
","1
","25
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","5
","11A136
","12
","40232
","2
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","5
","11A136
","12
","40232
","2
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","5
","11A136
","12
","40232
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","2
","1
","0
","03
","-
","1
","3
","2
","31
","-
","1
","06
","3
","2
","6
","01
","5
","5
","3
","1
","001500
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","2
","1
","0
","02
","-
","1
","2
","1
","57
","-
","1
","02
","4
","2
","1
","01
","5
","5
","3
","1
","001200
","00
","1
",7198,18563,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","2
","1
","0
","01
","-
","1
","1
","2
","57
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","1
","1
","0
","02
","-
","1
","3
","2
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","1
","1
","0
","01
","-
","1
","1
","2
","35
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","2
","001800
","00
","1
",7198,18563,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","3
","1
","0
","04
","-
","1
","3
","1
","26
","-
","1
","04
","3
","2
","6
","05
","
","
","
","
","
","00
","
",7198,0,"00189
","11
"
"0915
","8
","11A136
","12
","40232
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7198,18563,"00189
","11
"
"0915
","1
","11B145
","12
","40235
","3
","1
","0
","01
","-
","1
","1
","2
","44
","-
","2
","02
","6
","2
","6
","01
","4
","4
","3
","1
","001200
","00
","
",6236,0,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","3
","1
","0
","02
","-
","1
","3
","1
","23
","-
","1
","02
","6
","2
","1
","01
","5
","4
","3
","1
","001200
","00
","1
",6236,16082,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","4
","1
","0
","03
","-
","1
","3
","1
","09
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6236,0,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","4
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","000800
","00
","1
",6236,16082,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","4
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","02
","6
","2
","5
","09
","
","
","
","
","
","00
","
",6236,0,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","1
","1
","0
","01
","-
","1
","1
","2
","65
","-
","1
","03
","3
","2
","6
","08
","
","
","
","
","
","00
","1
",6236,16082,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","2
","1
","0
","01
","-
","1
","1
","2
","59
","-
","2
","00
","
","2
","5
","01
","5
","5
","3
","1
","001000
","00
","1
",6236,16082,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","2
","1
","0
","03
","-
","1
","7
","2
","07
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6236,0,"00190
","11
"
"0915
","1
","11B145
","12
","40235
","2
","1
","0
","02
","-
","1
","5
","2
","20
","-
","1
","06
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6236,0,"00190
","11
"
"0915
","4
","11B142
","12
","40258
","3
","1
","0
","03
","-
","1
","5
","2
","29
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6329,16322,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","3
","1
","0
","04
","-
","1
","5
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6329,0,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","3
","1
","0
","02
","-
","1
","5
","1
","33
","-
","1
","07
","3
","2
","5
","01
","5
","5
","4
","1
","001200
","00
","
",6329,0,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","3
","1
","0
","01
","-
","1
","1
","2
","82
","-
","2
","00
","
","2
","4
","08
","
","
","
","
","
","00
","
",6329,0,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","4
","1
","0
","01
","-
","1
","1
","1
","49
","-
","2
","00
","
","2
","5
","01
","5
","3
","2
","1
","001000
","00
","1
",6329,16322,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","4
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","02
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6329,0,"00191
","11
"
"0915
","4
","11B142
","12
","40258
","1
","1
","0
","01
","-
","1
","1
","1
","70
","-
","2
","00
","
","2
","5
","01
","5
","5
","4
","1
","000350
","00
","1
",6329,16322,"00191
","11
"
"0915
","1
","12B145
","12
","40269
","2
","1
","0
","01
","-
","1
","1
","1
","34
","-
","1
","02
","5
","2
","6
","01
","5
","5
","4
","1
","000950
","00
","1
",6415,15895,"00192
","12
"
"0915
","1
","12B145
","12
","40269
","4
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","04
","2
","2
","1
","01
","5
","5
","4
","1
","000800
","00
","
",6415,0,"00192
","12
"
"0915
","1
","12B145
","12
","40269
","4
","1
","0
","01
","-
","1
","1
","2
","47
","-
