CD,PER,EDIS,UPM_DIS,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P4_1,P4_2,P4_3,P4_4,P4_5,P4_5ESP,P5_1,P5_2,P5_3,P5_4,P6_1,P6_2,P6_3,P6_4,FACTOR
","11A138
","09
","40219
","4
","1
","0
","01
",2,4,1,1,1,2,1,1,2,1,2,3,3,"
",2,2,2,2,0,0,0,0,20183
"01
","0915
","11
","00107
","11A138
","09
","40220
","2
","1
","0
","03
",2,4,1,1,1,2,1,2,1,1,2,3,3,"
",2,2,2,2,0,0,0,0,22478
"01
","0915
","11
","00107
","11A138
","09
","40220
","4
","1
","1
","01
",2,3,1,1,2,2,2,2,1,2,2,1,3,"
",2,1,1,2,0,3,3,0,22478
"01
","0915
","11
","00107
","11A138
","09
","40220
","1
","1
","0
","01
",2,4,1,1,1,2,2,2,1,2,2,3,3,"
",2,1,2,2,0,3,0,0,22478
"01
","0915
","11
","00107
","11A138
","09
","40220
","3
","1
","0
","01
",2,3,1,1,2,2,2,2,1,2,2,3,3,"
",2,1,1,2,0,3,3,0,22478
"01
","0915
","11
","00108
","11A138
","09
","40221
","3
","1
","0
","02
",2,4,1,1,1,1,1,2,2,2,2,2,2,"
",1,1,2,2,4,3,0,0,18392
"01
","0915
","11
","00108
","11A138
","09
","40221
","2
","1
","0
","01
",2,4,1,1,1,2,2,1,2,2,2,1,2,"
",1,1,2,2,3,3,0,0,18392
"01
","0915
","11
","00108
","11A138
","09
","40221
","4
","1
","0
","02
",1,2,1,1,2,2,1,2,2,2,2,1,2,"
",1,1,2,2,4,3,0,0,18392
"01
","0915
","11
","00108
","11A138
","09
","40221
","1
","1
","0
","01
",1,2,1,1,1,2,2,1,2,2,2,1,2,"
",1,2,1,2,3,0,1,0,18392
"01
","0915
","12
","00109
","12A138
","09
","40223
","1
","1
","0
","03
",1,2,2,1,1,2,1,2,2,2,2,3,2,"
",1,1,1,2,4,4,2,0,21361
"01
","0915
","12
","00109
","12A138
","09
","40223
","4
","1
","0
","02
",2,3,2,1,1,2,9,2,2,2,2,3,2,"
",1,2,1,2,3,0,9,0,21361
"01
","0915
","12
","00109
","12A138
","09
","40223
","3
","1
","0
","01
",2,3,2,2,1,2,9,2,1,1,2,3,2,"
",1,2,2,2,3,0,0,0,21361
"01
","0915
","12
","00109
","12A138
","09
","40223
","2
","1
","0
","03
",1,2,2,2,1,2,9,2,2,2,2,3,2,"
",1,1,2,2,4,3,0,0,21361
"01
","0915
","11
","00110
","11A138
","09
","40224
","4
","1
","0
","04
",2,3,1,1,1,2,9,2,1,1,2,2,2,"
",1,1,1,2,4,4,2,0,16298
"01
","0915
","11
","00110
","11A138
","09
","40224
","3
","1
","0
","01
",1,2,2,2,1,2,9,2,2,2,2,2,2,"
",1,1,1,2,4,3,2,0,16298
"01
","0915
","11
","00110
","11A138
","09
","40224
","2
","1
","0
","02
",1,2,2,1,2,2,2,2,1,1,2,3,2,"
",1,2,1,2,3,0,2,0,16298
"01
","0915
","11
","00110
","11A138
","09
","40224
","1
","1
","1
","01
",1,2,2,2,1,2,9,2,1,2,2,3,2,"
",1,1,1,2,3,3,3,0,16298
"01
","0915
","12
","00111
","12A138
","09
","40225
","3
","1
","0
","05
",2,3,2,1,1,2,2,1,1,2,2,2,2,"
",2,1,2,2,0,3,0,0,19009
"01
","0915
","12
","00111
","12A138
","09
","40225
","2
","1
","0
","01
",1,2,2,1,2,2,2,2,2,2,2,1,2,"
",1,1,1,2,2,2,2,0,19009
"01
","0915
","12
","00111
","12A138
","09
","40225
","1
","1
","2
","01
",2,3,2,1,1,2,1,2,1,2,2,1,2,"
",2,1,1,2,0,4,4,0,19009
"01
","0915
","12
","00111
","12A138
","09
","40225
","4
","1
","0
","01
",2,3,2,1,1,1,1,2,1,2,2,1,2,"
",1,1,1,2,4,3,3,0,19009
"01
","0915
","12
","00112
","12A138
","09
","40226
","4
","1
","0
","02
",1,2,2,2,1,2,9,9,1,2,2,1,2,"
",1,2,1,2,3,0,3,0,20244
"01
","0915
","12
","00112
","12A138
","09
","40226
","2
","1
","0
","01
",1,2,1,1,2,2,2,2,2,2,2,3,2,"
",1,1,1,2,3,3,2,0,20244
"01
","0915
","12
","00112
","12A138
","09
","40226
","3
","1
","0
","01
",1,2,2,2,1,2,9,2,2,2,2,2,2,"
",1,2,1,2,4,0,2,0,20244
"01
","0915
","12
","00112
","12A138
","09
","40226
","1
","1
","0
","01
",1,2,2,2,1,2,9,2,1,1,2,2,2,"
",1,2,1,2,3,0,2,0,20244
"01
","0915
","12
","00113
","12B142
","09
","40302
","1
","1
","0
","01
",2,3,2,1,1,2,1,2,1,2,2,3,3,"
",3,1,1,2,0,3,3,0,29822
"01
","0915
","12
","00113
","12B142
","09
","40302
","4
","1
","1
","01
",1,2,2,1,1,2,2,2,2,2,2,3,3,"
",3,1,1,1,0,3,2,2,29822
"01
","0915
","12
","00113
","12B142
","09
","40302
","3
","1
","0
","01
",2,1,2,1,1,2,2,2,1,2,2,3,3,"
",3,1,1,2,0,3,2,0,29822
"01
","0915
","12
","00113
","12B142
","09
","40302
","2
","1
","0
","01
",1,2,2,2,1,2,2,2,2,2,2,2,3,"
",3,1,2,2,0,2,0,0,29822
"01
","0915
","11
","00114
","11B142
","09
","40346
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",3,1,1,1,0,4,2,3,14751
"01
","0915
","11
","00114
","11B142
","09
","40346
","3
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,3,2,"
",3,1,1,2,0,4,4,0,14751
"01
","0915
","11
","00114
","11B142
","09
","40346
","2
","1
","0
","01
",2,4,1,1,1,2,1,1,1,2,2,1,2,"
",3,1,1,1,0,3,2,2,14751
"01
","0915
","11
","00114
","11B142
","09
","40346
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",3,1,1,2,0,4,3,0,14751
"01
","0915
","11
","00115
","11B142
","09
","40348
","4
","1
","0
","01
",2,4,1,1,1,2,1,2,1,1,2,3,3,"
",2,1,2,2,0,4,0,0,17263
"01
","0915
","11
","00115
","11B142
","09
","40348
","3
","1
","0
","01
",2,3,1,1,2,2,1,2,2,2,2,3,3,"
",1,1,2,2,4,3,0,0,17263
"01
","0915
","11
","00115
","11B142
","09
","40348
","2
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,1,3,"
",2,1,1,2,0,3,2,0,17263
"01
","0915
","11
","00115
","11B142
","09
","40348
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,3,3,"
",2,1,2,2,0,3,0,0,17263
"01
","0915
","11
","00116
","11B142
","09
","40351
","3
","1
","0
","02
",1,2,2,1,1,2,2,1,1,2,2,3,2,"
",1,1,1,2,3,3,2,0,24046
"01
","0915
","11
","00116
","11B142
","09
","40351
","2
","1
","0
","02
",1,2,2,1,1,2,2,2,1,2,2,2,2,"
",1,1,2,2,3,3,0,0,24046
"01
","0915
","11
","00116
","11B142
","09
","40351
","4
","1
","1
","03
",1,2,2,1,1,2,9,2,2,2,2,2,2,"
",1,2,1,2,4,0,2,0,24046
"01
","0915
","11
","00116
","11B142
","09
","40351
","1
","1
","0
","01
",2,3,1,1,1,2,2,1,2,2,2,1,2,"
",1,1,2,2,3,4,0,0,24046
"01
","0915
","11
","00117
","11A136
","09
","40354
","2
","1
","0
","01
",1,3,1,1,1,2,9,9,1,2,2,3,2,"
",3,1,1,2,0,4,3,0,19089
"01
","0915
","11
","00117
","11A136
","09
","40354
","4
","1
","1
","02
",2,4,1,1,1,2,1,2,1,1,1,3,2,"
",3,1,1,2,0,4,4,0,19089
"01
","0915
","11
","00117
","11A136
","09
","40354
","3
","1
","2
","03
",2,4,2,1,1,2,1,1,1,2,2,3,2,"
",3,1,1,2,0,4,3,0,19089
"01
","0915
","11
","00117
","11A136
","09
","40354
","1
","1
","1
","01
",2,3,1,1,2,1,9,2,1,2,2,3,2,"
",3,1,1,2,0,3,2,0,19089
"01
","0915
","11
","00118
","11A136
","09
","40355
","1
","1
","0
","03
",1,2,1,2,2,1,2,2,2,2,2,2,3,"
",3,1,1,2,0,3,2,0,18372
"01
","0915
","11
","00118
","11A136
","09
","40355
","3
","1
","1
","01
",2,4,1,1,1,2,1,1,1,1,1,3,3,"
",3,1,1,2,0,4,3,0,18372
"01
","0915
","11
","00118
","11A136
","09
","40355
","4
","1
","0
","01
",2,3,2,1,1,2,2,2,2,1,1,2,3,"
",3,1,2,2,0,3,0,0,18372
"01
","0915
","11
","00118
","11A136
","09
","40355
","2
","1
","1
","01
",2,3,2,1,1,2,1,2,1,1,2,1,3,"
",3,1,1,2,0,3,2,0,18372
"01
","0915
","11
","00119
","11B145
","09
","40358
","4
","1
","0
","02
",1,4,1,2,2,1,2,2,1,2,2,1,2,"
",1,2,2,2,3,0,0,0,16773
"01
","0915
","11
","00119
","11B145
","09
","40358
","2
","1
","0
","01
",2,1,1,1,1,2,1,1,1,2,1,1,2,"
",1,1,1,2,3,3,2,0,16773
"01
","0915
","11
","00119
","11B145
","09
","40358
","1
","1
","0
","01
",1,2,1,1,2,2,1,2,1,2,2,2,2,"
",1,1,1,2,1,1,3,0,16773
"01
","0915
","11
","00120
","11B145
","09
","40361
","2
","1
","0
","02
",2,3,2,1,2,2,2,2,1,1,2,3,3,"
",2,1,2,2,0,3,0,0,19764
"01
","0915
","11
","00120
","11B145
","09
","40361
","1
","1
","0
","02
",2,3,1,1,1,1,1,2,2,2,2,3,3,"
",2,2,2,2,0,0,0,0,19764
"01
","0915
","11
","00120
","11B145
","09
","40361
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,2,2,2,3,3,"
",2,2,2,2,0,0,0,0,19764
"01
","0915
","11
","00120
","11B145
","09
","40361
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",2,2,2,2,0,0,0,0,19764
"01
","0915
","13
","00121
","13B145
","09
","40363
","3
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",2,1,1,2,0,3,3,0,26238
"01
","0915
","13
","00121
","13B145
","09
","40363
","4
","1
","0
","02
",2,3,1,1,2,2,2,2,1,1,1,1,2,"
",1,1,1,2,3,3,4,0,26238
"01
","0915
","13
","00122
","13B142
","09
","40402
","1
","1
","0
","01
",2,3,2,1,1,1,1,2,1,1,2,1,2,"
",1,1,1,2,3,4,4,0,19052
"01
","0915
","13
","00122
","13B142
","09
","40402
","4
","1
","0
","02
",2,9,1,1,1,2,2,2,1,1,2,1,2,"
",2,1,2,2,0,4,0,0,19052
"01
","0915
","13
","00122
","13B142
","09
","40402
","2
","1
","0
","02
",2,1,1,1,1,2,2,2,1,2,2,1,2,"
",2,1,1,2,0,3,2,0,19052
"01
","0915
","11
","00123
","11B142
","09
","40403
","4
","1
","0
","01
",2,3,2,1,2,2,2,2,2,2,2,1,2,"
",1,1,1,1,3,2,2,3,15525
"01
","0915
","11
","00123
","11B142
","09
","40403
","3
","1
","0
","01
",1,2,1,1,1,2,9,2,2,2,2,1,2,"
",1,1,1,2,3,3,2,0,15525
"01
","0915
","11
","00123
","11B142
","09
","40403
","2
","1
","0
","02
",1,2,1,1,1,2,2,2,1,2,2,1,2,"
",1,1,1,2,3,3,2,0,15525
"01
","0915
","11
","00123
","11B142
","09
","40403
","1
","1
","0
","01
",1,2,2,1,1,2,9,2,2,2,2,3,2,"
",1,2,2,2,2,0,0,0,15525
"01
","0915
","12
","00124
","12B145
","09
","40404
","3
","1
","0
","01
",1,2,2,1,2,2,2,2,1,2,2,3,2,"
",3,1,1,2,0,3,2,0,24993
"01
","0915
","12
","00124
","12B145
","09
","40404
","1
","1
","0
","03
",2,3,2,1,1,2,9,2,1,2,2,1,2,"
",3,1,1,2,0,4,3,0,24993
"01
","0915
","12
","00124
","12B145
","09
","40404
","4
","1
","0
","01
",1,2,2,1,2,2,2,1,2,2,2,3,2,"
",3,1,1,1,0,2,2,2,24993
"01
","0915
","12
","00124
","12B145
","09
","40404
","2
","1
","0
","02
",2,3,1,1,2,1,1,2,1,1,1,3,3,"
",3,1,2,2,0,4,0,0,24993
"01
","0915
","11
","00125
","11A136
","09
","40405
","3
","1
","0
","01
",2,3,1,1,1,2,1,1,1,2,2,3,2,"
",3,1,1,2,0,4,4,0,16477
"01
","0915
","11
","00125
","11A136
","09
","40405
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,1,2,2,1,2,"
",3,1,1,2,0,3,3,0,16477
"01
","0915
","11
","00125
","11A136
","09
","40405
","1
","1
","0
","01
",2,3,2,1,2,1,2,2,1,1,2,2,2,"
",3,1,2,2,0,4,0,0,16477
"01
","0915
","11
","00125
","11A136
","09
","40405
","2
","1
","0
","01
",2,9,1,1,1,1,1,2,1,2,2,1,2,"
",3,1,1,1,0,3,4,3,16477
"01
","0915
","12
","00126
","12A136
","09
","40406
","3
","1
","0
","01
",2,4,1,1,1,2,2,2,1,2,2,1,3,"
",2,2,2,2,0,0,0,0,17892
"01
","0915
","12
","00126
","12A136
","09
","40406
","1
","1
","0
","01
",2,3,1,1,1,2,1,2,1,2,2,3,3,"
",1,1,1,2,3,3,2,0,17892
"01
","0915
","12
","00126
","12A136
","09
","40406
","2
","1
","0
","01
",2,4,1,1,1,2,1,2,1,2,2,1,3,"
",2,1,2,2,0,4,0,0,17892
"01
","0915
","12
","00126
","12A136
","09
","40406
","4
","1
","0
","02
",2,3,1,1,1,2,1,2,1,1,2,1,3,"
",2,1,2,2,0,3,0,0,17892
"01
","0915
","11
","00127
","11A136
","09
","40407
","1
","1
","1
","02
",2,3,1,1,1,2,2,2,1,1,2,1,3,"
",2,1,1,1,0,3,2,3,17722
"01
","0915
","11
","00127
","11A136
","09
","40407
","4
","1
","0
","01
",1,2,1,1,2,2,2,2,1,1,2,1,3,"
",2,1,1,2,0,2,2,0,17722
"01
","0915
","11
","00127
","11A136
","09
","40407
","3
","1
","0
","01
",1,2,1,1,1,2,2,2,2,2,2,3,3,"
",2,1,1,2,0,2,2,0,17722
"01
","0915
","11
","00127
","11A136
","09
","40407
","2
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,3,3,"
",2,1,2,2,0,3,0,0,17722
"01
","0915
","12
","00128
","12B145
","09
","40408
","2
","1
","0
","01
",2,4,1,1,1,2,1,1,1,1,1,1,3,"
",3,1,1,2,0,2,3,0,18082
"01
","0915
","12
","00128
","12B145
","09
","40408
","1
","1
","0
","03
",2,3,2,1,1,1,1,2,1,1,1,1,3,"
",3,1,1,2,0,3,2,0,18082
"01
","0915
","12
","00128
","12B145
","09
","40408
","3
","1
","0
","02
",2,3,2,1,1,2,2,2,1,1,1,2,3,"
",3,1,1,2,0,3,3,0,18082
"01
","0915
","12
","00128
","12B145
","09
","40408
","4
","1
","0
","02
",2,3,2,2,1,2,2,2,1,1,1,1,3,"
",3,1,1,2,0,3,2,0,18082
"01
","0915
","12
","00129
","12B145
","09
","40409
","2
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,1,3,"
",2,1,1,2,0,2,2,0,19009
"01
","0915
","12
","00129
","12B145
","09
","40409
","3
","1
","0
","02
",2,4,2,1,1,2,2,2,1,1,1,1,3,"
",3,1,1,2,0,2,2,0,19009
"01
","0915
","12
","00129
","12B145
","09
","40409
","4
","1
","0
","01
",2,3,2,2,1,2,2,2,2,2,2,2,3,"
",3,1,1,2,0,2,2,0,19009
"01
","0915
","12
","00129
","12B145
","09
","40409
","1
","1
","0
","01
",1,2,2,1,2,2,2,1,1,2,2,3,3,"
",3,1,1,2,0,3,3,0,19009
"01
","0915
","12
","00130
","12A136
","09
","40410
","2
","1
","0
","01
",2,3,1,1,1,2,1,2,2,2,2,2,2,"
",1,2,2,2,4,0,0,0,18890
"01
","0915
","12
","00130
","12A136
","09
","40410
","1
","1
","0
","02
",2,3,1,1,2,2,1,1,1,2,2,1,2,"
",1,2,2,2,4,0,0,0,18890
"01
","0915
","12
","00130
","12A136
","09
","40410
","3
","1
","0
","04
",2,3,1,1,1,2,1,2,2,2,2,2,2,"
",1,1,1,2,4,4,2,0,18890
"01
","0915
","12
","00130
","12A136
","09
","40410
","4
","1
","0
","02
",1,4,1,1,1,2,1,2,1,2,2,2,2,"
",1,1,2,2,4,3,0,0,18890
"01
","0915
","12
","00131
","12A136
","09
","40411
","4
","1
","0
","03
",2,3,1,1,1,2,1,2,1,1,2,2,3,"
",3,1,1,2,0,3,2,0,16806
"01
","0915
","12
","00131
","12A136
","09
","40411
","2
","1
","1
","02
",2,3,2,1,1,2,2,2,1,1,2,2,3,"
",2,1,2,2,0,2,0,0,16806
"01
","0915
","12
","00131
","12A136
","09
","40411
","3
","1
","0
","02
",2,4,1,1,1,2,1,2,1,1,2,2,3,"
",3,1,1,2,0,2,2,0,16806
"01
","0915
","12
","00132
","12A136
","09
","40412
","1
","1
","0
","03
",2,3,2,1,1,2,1,2,1,2,2,3,2,"
",2,1,2,2,0,4,0,0,25580
"01
","0915
","12
","00132
","12A136
","09
","40412
","3
","1
","0
","03
",2,3,1,1,1,1,2,2,1,2,2,3,2,"
",2,1,1,2,0,3,3,0,25580
"01
","0915
","12
","00132
","12A136
","09
","40412
","4
","1
","0
","01
",2,9,2,1,1,1,2,2,1,1,1,1,2,"
",2,1,1,2,0,4,4,0,25580
"01
","0915
","12
","00132
","12A136
","09
","40412
","2
","1
","0
","02
",2,3,2,1,1,2,2,2,1,1,2,1,2,"
",2,1,2,2,0,3,0,0,25580
"01
","0915
","12
","00133
","12A136
","09
","40413
","4
","1
","1
","01
",1,1,2,1,2,2,2,2,2,2,2,3,3,"
",2,1,1,2,0,3,2,0,19368
"01
","0915
","12
","00133
","12A136
","09
","40413
","1
","1
","1
","01
",1,2,2,1,2,2,2,2,1,2,2,2,3,"
",3,1,1,2,0,3,2,0,19368
"01
","0915
","12
","00133
","12A136
","09
","40413
","3
","1
","0
","01
",1,2,2,1,1,2,2,2,1,2,2,2,3,"
",3,1,1,2,0,2,2,0,19368
"01
","0915
","12
","00133
","12A136
","09
","40413
","2
","1
","0
","03
",1,2,2,1,2,2,2,2,2,2,2,3,3,"
",3,1,1,2,0,2,2,0,19368
"01
","0915
","12
","00134
","12B131
","09
","40415
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,2,2,1,2,"
",3,1,1,1,0,3,2,3,16948
"01
","0915
","12
","00134
","12B131
","09
","40415
","3
","1
","0
","02
",1,3,1,1,1,2,2,2,2,2,2,3,2,"
",3,1,2,2,0,3,0,0,16948
"01
","0915
","12
","00134
","12B131
","09
","40415
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",3,1,1,1,0,4,3,3,16948
"01
","0915
","12
","00134
","12B131
","09
","40415
","2
","1
","2
","02
",1,2,1,1,1,2,2,2,2,2,2,1,2,"
",3,1,1,2,0,2,2,0,16948
"01
","0915
","13
","00135
","13B131
","09
","40416
","1
","1
","0
","01
",2,4,1,1,1,2,1,2,1,2,2,3,3,"
",2,1,1,2,0,4,3,0,19463
"01
","0915
","13
","00135
","13B131
","09
","40416
","2
","1
","0
","01
",2,4,1,1,1,2,1,2,1,1,2,3,3,"
",2,1,1,2,0,3,2,0,19463
"01
","0915
","13
","00135
","13B131
","09
","40416
","3
","1
","0
","01
",2,3,1,1,1,2,2,2,1,2,2,3,3,"
",2,1,2,2,0,3,0,0,19463
"01
","0915
","11
","00136
","11B131
","09
","40417
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,3,3,"
",2,1,2,1,0,3,0,3,12317
"01
","0915
","11
","00136
","11B131
","09
","40417
","4
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,2,3,3,"
",2,2,1,2,0,0,3,0,12317
"01
","0915
","11
","00136
","11B131
","09
","40417
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,2,1,2,1,3,"
",2,2,2,2,0,0,0,0,12317
"01
","0915
","11
","00136
","11B131
","09
","40417
","1
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,3,3,"
",2,1,2,2,0,4,0,0,12317
"01
","0915
","11
","00137
","11B131
","09
","40420
","4
","1
","0
","02
",2,4,1,1,1,2,2,2,2,2,2,2,2,"
",1,1,1,2,3,4,4,0,17588
"01
","0915
","11
","00137
","11B131
","09
","40420
","2
","1
","0
","02
",2,3,2,1,1,2,2,2,1,2,2,2,2,"
",1,2,1,2,4,0,3,0,17588
"01
","0915
","11
","00137
","11B131
","09
","40420
","1
","1
","0
","01
",2,3,1,1,1,2,9,2,1,2,2,1,2,"
",1,1,1,2,4,3,2,0,17588
"01
","0915
","11
","00137
","11B131
","09
","40420
","3
","1
","0
","02
",2,4,2,1,1,2,2,2,1,2,2,3,2,"
",1,1,1,2,3,3,2,0,17588
"01
","0915
","12
","00138
","12B131
","09
","40421
","1
","1
","0
","02
",2,3,2,1,1,2,1,2,1,2,2,3,2,"
",2,1,1,2,0,4,4,0,17899
"01
","0915
","12
","00138
","12B131
","09
","40421
","3
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,1,2,"
",1,1,1,2,4,4,3,0,17899
"01
","0915
","12
","00138
","12B131
","09
","40421
","4
","1
","1
","01
",2,4,1,1,2,1,2,1,1,1,1,1,2,"
",2,1,1,2,0,4,3,0,17899
"01
","0915
","12
","00139
","12B131
","09
","40422
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,2,2,1,2,"
",3,1,1,2,0,4,3,0,12901
"01
","0915
","12
","00139
","12B131
","09
","40422
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,2,2,3,2,"
",3,1,1,1,0,3,2,2,12901
"01
","0915
","12
","00139
","12B131
","09
","40422
","3
","1
","0
","04
",2,3,1,1,1,1,1,2,1,2,1,1,2,"
",3,1,1,1,0,3,2,2,12901
"01
","0915
","12
","00140
","12B143
","09
","40543
","2
","1
","0
","02
",2,3,1,1,1,2,1,2,1,1,2,1,2,"
",3,1,1,2,0,4,3,0,18720
"01
","0915
","12
","00140
","12B143
","09
","40543
","3
","1
","0
","02
",2,3,1,1,2,2,9,2,1,1,2,3,2,"
",3,2,2,2,0,0,0,0,18720
"01
","0915
","11
","00141
","11B143
","09
","40546
","4
","1
","0
","03
",2,3,1,1,1,2,1,2,1,2,2,3,3,"
",2,2,2,2,0,0,0,0,16080
"01
","0915
","11
","00141
","11B143
","09
","40546
","3
","1
","0
","02
",2,3,1,1,2,2,2,2,1,2,2,3,3,"
",2,1,1,1,0,3,2,3,16080
"01
","0915
","11
","00141
","11B143
","09
","40546
","2
","1
","0
","02
",2,3,1,1,1,2,1,2,1,2,2,1,3,"
",2,1,1,2,0,4,2,0,16080
"01
","0915
","11
","00141
","11B143
","09
","40546
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,1,2,2,1,3,"
",2,1,1,2,0,3,3,0,16080
"01
","0915
","12
","00142
","12B143
","09
","40549
","4
","1
","0
","01
",1,2,2,1,2,2,2,2,2,2,2,1,2,"
",2,1,2,2,0,3,0,0,18851
"01
","0915
","12
","00142
","12B143
","09
","40549
","3
","1
","0
","01
",2,3,1,1,1,2,9,2,2,2,2,3,2,"
",1,2,2,2,4,0,0,0,18851
"01
","0915
","12
","00142
","12B143
","09
","40549
","1
","1
","0
","02
",1,2,2,1,2,2,9,2,2,2,2,2,2,"
",1,1,2,2,3,3,0,0,18851
"01
","0915
","12
","00143
","12B143
","09
","40550
","2
","1
","0
","01
",1,2,2,1,1,2,2,2,2,2,2,2,3,"
",3,1,2,2,0,3,0,0,33932
"01
","0915
","12
","00143
","12B143
","09
","40550
","1
","1
","0
","01
",1,2,2,1,2,2,2,2,2,2,2,3,3,"
",3,1,1,1,0,3,2,2,33932
"01
","0915
","12
","00143
","12B143
","09
","40550
","3
","1
","0
","01
",1,2,2,1,2,2,2,2,2,2,2,3,3,"
",3,1,1,2,0,2,2,0,33932
"01
","0915
","11
","00144
","11B143
","09
","40551
","4
","1
","0
","03
",1,9,2,2,2,2,2,2,1,2,2,3,2,"
",2,1,1,2,0,3,3,0,15883
"01
","0915
","12
","00145
","12A137
","09
","40561
","2
","1
","0
","01
",2,4,2,1,1,1,1,1,1,1,1,3,2,"
",2,1,2,2,0,3,0,0,18464
"01
","0915
","12
","00145
","12A137
","09
","40561
","3
","1
","0
","03
",2,1,2,1,2,2,1,2,1,2,2,3,2,"
",2,1,2,2,0,3,0,0,18464
"01
","0915
","12
","00145
","12A137
","09
","40561
","4
","1
","0
","01
",2,3,2,1,2,2,2,2,1,1,2,3,2,"
",2,1,1,2,0,3,2,0,18464
"01
","0915
","12
","00145
","12A137
","09
","40561
","1
","1
","0
","02
",1,2,2,1,2,2,2,2,1,1,2,1,2,"
",2,1,1,2,0,3,3,0,18464
"01
","0915
","11
","00146
","11B143
","09
","40599
","3
","1
","0
","02
",2,9,1,1,1,1,1,1,1,1,2,1,2,"
",2,1,1,1,0,3,3,3,18024
"01
","0915
","11
","00146
","11B143
","09
","40599
","1
","1
","0
","01
",1,4,2,1,2,2,2,2,1,2,2,3,2,"
",2,1,1,2,0,3,2,0,18024
"01
","0915
","11
","00146
","11B143
","09
","40599
","4
","1
","0
","02
",2,4,1,1,1,2,1,2,1,1,1,1,2,"
",2,1,1,2,0,2,4,0,18024
"01
","0915
","11
","00146
","11B143
","09
","40599
","2
","1
","0
","01
",2,3,2,1,1,1,1,2,1,1,2,3,2,"
",2,1,2,2,0,3,0,0,18024
"01
","0915
","13
","00147
","13B143
","09
","40601
","3
","1
","0
","02
",2,3,2,2,2,2,2,2,2,2,2,3,2,"
",2,1,1,2,0,2,2,0,28994
"01
","0915
","13
","00147
","13B143
","09
","40601
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,1,2,"
",1,1,1,2,2,1,1,0,28994
"01
","0915
","13
","00147
","13B143
","09
","40601
","2
","1
","0
","02
",2,3,2,1,1,2,2,2,1,2,2,3,2,"
",2,1,2,2,0,4,0,0,28994
"01
","0915
","13
","00147
","13B143
","09
","40601
","4
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,1,2,"
",2,1,1,2,0,4,3,0,28994
"01
","0915
","12
","00148
","12A137
","09
","40602
","4
","1
","1
","01
",1,2,2,1,1,2,2,2,1,2,2,3,3,"
",3,1,1,1,0,3,2,2,19609
"01
","0915
","12
","00148
","12A137
","09
","40602
","3
","1
","1
","05
",2,3,1,1,1,2,1,2,1,2,2,2,3,"
",3,1,1,2,0,4,3,0,19609
"01
","0915
","12
","00148
","12A137
","09
","40602
","1
","1
","1
","02
",2,3,1,1,1,2,2,2,2,2,2,2,3,"
",2,1,2,2,0,4,0,0,19609
"01
","0915
","12
","00148
","12A137
","09
","40602
","2
","1
","1
","03
",2,3,2,1,1,2,2,2,1,1,2,3,3,"
",3,1,1,2,0,3,2,0,19609
"01
","0915
","11
","00149
","11A137
","09
","40603
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,2,1,2,3,2,"
",2,1,1,2,0,2,2,0,17704
"01
","0915
","11
","00149
","11A137
","09
","40603
","3
","1
","0
","07
",2,3,2,1,1,2,2,2,3,2,2,1,2,"
",2,1,1,2,0,4,3,0,17704
"01
","0915
","11
","00149
","11A137
","09
","40603
","2
","1
","1
","02
",2,1,2,1,1,2,2,2,1,2,2,2,2,"
",2,1,2,2,0,3,0,0,17704
"01
","0915
","11
","00149
","11A137
","09
","40603
","4
","1
","1
","02
",1,2,2,1,2,2,2,2,1,2,2,1,2,"
",1,1,1,2,3,2,2,0,17704
"01
","0915
","12
","00150
","12A137
","09
","40604
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,2,2,3,2,"
",3,1,1,2,0,3,3,0,28269
"01
","0915
","12
