CD,PER,EDIS,UPM_DIS,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P4_1,P4_2,P4_3,P4_4,P4_5,P4_5ESP,P5_1,P5_2,P5_3,P5_4,P6_1,P6_2,P6_3,P6_4,FACTOR
","0315
","11
","00136
","11B134
","09
","40423
","3
","1
","0
","02
",1,2,2,2,2,2,1,1,1,2,2,1,2,"
",1,2,1,2,2,0,2,0,16773
"01
","0315
","11
","00136
","11B134
","09
","40423
","2
","1
","0
","02
",2,3,1,1,1,2,9,2,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,16773
"01
","0315
","11
","00136
","11B134
","09
","40423
","4
","1
","0
","01
",2,3,2,2,1,2,9,2,2,2,2,3,2,"
",1,1,1,1,3,3,2,2,16773
"01
","0315
","11
","00136
","11B134
","09
","40423
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,2,2,2,3,2,"
",1,1,1,2,4,4,2,0,16773
"01
","0315
","13
","00137
","13B134
","09
","40424
","1
","1
","0
","03
",1,2,2,2,2,2,2,2,1,1,2,1,3,"
",1,1,1,2,3,3,2,0,18008
"01
","0315
","13
","00137
","13B134
","09
","40424
","2
","1
","0
","02
",1,1,2,2,2,2,2,2,1,1,2,3,3,"
",1,2,2,2,2,0,0,0,18008
"01
","0315
","13
","00137
","13B134
","09
","40424
","4
","1
","0
","03
",1,2,2,2,2,2,2,2,1,2,2,3,3,"
",1,1,1,1,2,3,2,2,18008
"01
","0315
","13
","00137
","13B134
","09
","40424
","3
","1
","0
","03
",1,3,2,2,2,2,2,2,1,1,2,1,3,"
",1,1,1,1,3,4,2,2,18008
"01
","0315
","12
","00138
","12B134
","09
","40425
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",3,1,1,2,0,3,2,0,17389
"01
","0315
","12
","00138
","12B134
","09
","40425
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,3,"
",2,1,1,1,0,2,2,2,17389
"01
","0315
","12
","00138
","12B134
","09
","40425
","1
","1
","0
","03
",2,4,1,1,1,2,1,1,1,1,1,2,3,"
",3,1,1,2,0,3,3,0,17389
"01
","0315
","12
","00138
","12B134
","09
","40425
","2
","1
","0
","01
",2,1,2,1,1,2,2,2,1,2,2,2,3,"
",3,1,1,2,0,2,2,0,17389
"01
","0315
","11
","00139
","11B134
","09
","40427
","4
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,1,3,"
",1,1,1,1,4,3,2,3,19221
"01
","0315
","11
","00139
","11B134
","09
","40427
","3
","1
","0
","02
",2,3,1,1,1,2,2,2,2,2,2,1,3,"
",1,2,2,2,4,0,0,0,19221
"01
","0315
","11
","00139
","11B134
","09
","40427
","2
","1
","0
","01
",2,3,1,1,1,2,2,2,2,2,2,3,3,"
",1,2,2,2,4,0,0,0,19221
"01
","0315
","11
","00139
","11B134
","09
","40427
","1
","1
","0
","03
",2,4,1,1,1,2,2,2,2,2,2,1,3,"
",1,2,2,2,4,0,0,0,19221
"01
","0315
","12
","00140
","12B134
","09
","40428
","4
","1
","0
","01
",1,1,2,2,2,2,2,2,2,2,2,3,3,"
",3,1,2,2,0,2,0,0,18855
"01
","0315
","12
","00140
","12B134
","09
","40428
","2
","1
","0
","04
",1,1,2,1,2,2,2,2,2,2,2,3,3,"
",2,1,2,2,0,3,0,0,18855
"01
","0315
","12
","00140
","12B134
","09
","40428
","3
","1
","0
","03
",1,3,2,1,1,2,2,2,2,2,2,2,3,"
",3,1,1,2,0,2,2,0,18855
"01
","0315
","12
","00140
","12B134
","09
","40428
","1
","1
","0
","03
",1,2,2,2,2,2,2,2,2,2,2,3,3,"
",2,1,2,2,0,3,0,0,18855
"01
","0315
","12
","00141
","12B134
","09
","40429
","2
","1
","0
","02
",2,3,2,1,1,2,2,2,1,1,2,3,3,"
",1,1,1,2,4,3,2,0,19133
"01
","0315
","12
","00141
","12B134
","09
","40429
","4
","1
","0
","02
",1,2,1,1,1,2,2,2,1,1,2,3,3,"
",1,1,1,1,2,2,1,2,19133
"01
","0315
","12
","00141
","12B134
","09
","40429
","3
","1
","0
","03
",1,1,1,1,1,2,2,1,1,1,2,3,3,"
",1,1,1,1,3,3,2,3,19133
"01
","0315
","11
","00142
","11B134
","09
","40430
","3
","1
","0
","02
",1,2,1,1,2,2,2,2,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,15463
"01
","0315
","11
","00142
","11B134
","09
","40430
","2
","1
","0
","02
",2,3,1,1,1,1,1,2,1,1,2,1,2,"
",1,2,1,2,4,0,1,0,15463
"01
","0315
","11
","00142
","11B134
","09
","40430
","1
","1
","0
","02
",2,4,2,1,2,2,1,2,1,1,2,3,2,"
",1,2,1,2,3,0,2,0,15463
"01
","0315
","11
","00142
","11B134
","09
","40430
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,2,2,2,4,0,0,0,15463
"01
","0315
","11
","00143
","11A147
","09
","40434
","4
","1
","0
","02
",1,2,1,1,1,1,1,1,1,2,2,3,2,"
",1,1,1,2,2,2,1,0,19175
"01
","0315
","11
","00143
","11A147
","09
","40434
","1
","1
","0
","01
",2,4,1,1,2,2,1,2,1,1,1,1,3,"
",1,1,1,1,3,3,3,3,19175
"01
","0315
","11
","00143
","11A147
","09
","40434
","2
","1
","0
","01
",2,3,1,1,1,1,2,2,2,1,2,1,2,"
",1,2,2,2,3,0,0,0,19175
"01
","0315
","12
","00144
","12A147
","09
","40435
","4
","1
","0
","01
",2,3,2,2,1,2,2,2,1,2,2,3,2,"
",1,2,1,2,2,0,2,0,19343
"01
","0315
","12
","00144
","12A147
","09
","40435
","3
","1
","0
","01
",2,4,1,2,1,2,1,2,1,1,2,3,2,"
",1,2,2,2,2,0,0,0,19343
"01
","0315
","12
","00144
","12A147
","09
","40435
","1
","1
","0
","01
",1,2,2,2,1,2,2,2,2,2,2,3,2,"
",1,1,1,2,2,2,2,0,19343
"01
","0315
","11
","00145
","11A147
","09
","40436
","4
","1
","0
","01
",2,2,2,1,1,2,1,2,2,1,2,2,3,"
",3,1,1,2,0,2,2,0,18460
"01
","0315
","11
","00145
","11A147
","09
","40436
","3
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,1,3,3,"
",3,1,2,2,0,3,0,0,18460
"01
","0315
","11
","00145
","11A147
","09
","40436
","1
","1
","0
","02
",2,3,1,2,1,2,1,2,1,1,2,3,3,"
",3,1,1,2,0,4,2,0,18460
"01
","0315
","11
","00145
","11A147
","09
","40436
","2
","1
","0
","03
",1,4,1,1,2,1,2,2,1,1,2,3,3,"
",3,1,1,2,0,2,3,0,18460
"01
","0315
","11
","00146
","11A147
","09
","40437
","1
","1
","0
","02
",2,1,2,1,2,2,2,2,1,1,1,2,3,"
",3,1,2,2,0,2,0,0,17104
"01
","0315
","11
","00146
","11A147
","09
","40437
","2
","1
","0
","02
",2,3,1,1,2,2,2,2,2,1,2,1,3,"
",3,1,1,2,0,3,3,0,17104
"01
","0315
","11
","00146
","11A147
","09
","40437
","3
","1
","0
","01
",2,1,1,1,1,1,1,1,2,1,1,3,3,"
",3,1,1,2,0,4,3,0,17104
"01
","0315
","11
","00146
","11A147
","09
","40437
","4
","1
","0
","03
",2,3,1,1,1,1,1,1,1,1,1,3,3,"
",3,1,2,2,0,2,0,0,17104
"01
","0315
","11
","00147
","11A147
","09
","40438
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,2,1,2,3,3,"
",1,2,2,2,3,0,0,0,16743
"01
","0315
","11
","00147
","11A147
","09
","40438
","3
","1
","0
","01
",2,3,1,1,1,1,9,1,2,1,2,2,2,"
",2,1,1,2,0,4,4,0,16743
"01
","0315
","11
","00147
","11A147
","09
","40438
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,1,2,2,3,2,"
",1,2,1,2,4,0,4,0,16743
"01
","0315
","12
","00148
","12A147
","09
","40439
","4
","1
","0
","06
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,1,1,2,2,1,1,20944
"01
","0315
","12
","00148
","12A147
","09
","40439
","3
","1
","0
","01
",2,4,1,1,2,2,2,2,2,2,2,1,3,"
",1,2,2,2,3,0,0,0,20944
"01
","0315
","12
","00148
","12A147
","09
","40439
","2
","1
","0
","01
",2,3,1,1,2,1,2,2,1,2,2,3,2,"
",1,1,1,1,3,3,2,2,20944
"01
","0315
","12
","00148
","12A147
","09
","40439
","1
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,1,1,4,4,4,4,20944
"01
","0315
","12
","00149
","12A147
","09
","40441
","4
","1
","0
","01
",2,3,2,2,1,2,2,2,1,1,2,3,2,"
",2,1,1,2,0,2,2,0,8144
"01
","0315
","12
","00149
","12A147
","09
","40441
","2
","1
","0
","01
",1,2,2,2,1,2,2,2,2,2,2,3,2,"
",2,1,1,2,0,3,3,0,8144
"01
","0315
","12
","00149
","12A147
","09
","40441
","3
","1
","0
","01
",1,2,2,1,2,2,1,2,1,1,1,3,1,"DEJAR LA LUZ ENCENDIDA
",2,1,1,2,0,2,2,0,8144
"01
","0315
","12
","00150
","12A131
","09
","40510
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,3,3,"
",1,1,1,1,3,3,2,2,8010
"01
","0315
","12
","00150
","12A131
","09
","40510
","2
","1
","0
","01
",1,2,1,1,1,1,1,1,1,1,2,3,3,"
",1,1,1,1,3,3,2,3,16020
"01
","0315
","12
","00150
","12A131
","09
","40510
","3
","1
","0
","01
",2,3,2,2,1,2,2,2,1,1,2,3,3,"
",1,1,1,1,4,3,1,2,8010
"01
","0315
","12
","00150
","12A131
","09
","40510
","4
","1
","1
","02
",1,2,2,2,2,2,2,2,1,1,2,3,3,"
",1,1,1,1,3,3,2,2,16020
"01
","0315
","13
","00151
","13A131
","09
","40590
","1
","1
","0
","01
",1,1,2,1,2,2,2,2,2,2,2,2,3,"
",2,1,2,2,0,2,0,0,6546
"01
","0315
","13
","00151
","13A131
","09
","40590
","2
","1
","0
","01
",2,3,2,1,2,2,2,2,2,1,2,2,3,"
",3,1,2,2,0,3,0,0,6546
"01
","0315
","13
","00151
","13A131
","09
","40590
","3
","1
","0
","01
",2,3,2,1,1,1,2,2,1,2,2,1,3,"
",3,1,1,2,0,2,2,0,13093
"01
","0315
","13
","00151
","13A131
","09
","40590
","4
","1
","0
","02
",1,2,2,2,2,2,2,2,1,2,2,2,3,"
",3,1,2,2,0,3,0,0,19639
"01
","0315
","11
","00152
","11A145
","09
","40622
","4
","1
","0
","01
",1,2,2,1,2,2,1,2,2,2,2,3,2,"
",1,2,1,2,2,0,2,0,17497
"01
","0315
","11
","00152
","11A145
","09
","40622
","3
","1
","0
","02
",2,3,1,1,2,2,9,2,2,2,2,3,2,"
",2,2,2,2,0,0,0,0,17497
"01
","0315
","11
","00152
","11A145
","09
","40622
","2
","1
","0
","04
",2,3,2,1,2,2,1,2,2,2,2,3,2,"
",1,2,1,2,3,0,2,0,17497
"01
","0315
","11
","00152
","11A145
","09
","40622
","1
","1
","0
","04
",2,3,1,1,1,1,9,2,1,1,1,3,2,"
",1,2,1,2,4,0,2,0,17497
"01
","0315
","12
","00153
","12A145
","09
","40624
","4
","1
","0
","02
",2,3,1,1,1,1,1,2,1,1,1,1,3,"
",3,1,1,2,0,3,2,0,23096
"01
","0315
","12
","00153
","12A145
","09
","40624
","3
","1
","0
","03
",1,1,2,1,1,2,2,2,2,2,2,2,3,"
",2,1,2,2,0,2,0,0,23096
"01
","0315
","12
","00153
","12A145
","09
","40624
","2
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",3,1,2,2,0,2,0,0,23096
"01
","0315
","12
","00153
","12A145
","09
","40624
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",3,1,2,2,0,2,0,0,23096
"01
","0315
","13
","00154
","13A145
","09
","40625
","3
","1
","0
","02
",2,1,2,2,1,2,2,2,2,2,2,3,3,"
",3,1,1,2,0,2,2,0,20992
"01
","0315
","13
","00154
","13A145
","09
","40625
","2
","1
","0
","02
",2,3,2,2,2,2,2,2,1,2,2,3,3,"
",3,1,1,2,0,2,3,0,20992
"01
","0315
","13
","00154
","13A145
","09
","40625
","1
","1
","0
","01
",1,2,2,2,1,2,2,2,2,2,2,2,3,"
",3,1,1,2,0,2,2,0,20992
"01
","0315
","12
","00155
","12A145
","09
","40626
","1
","1
","0
","04
",2,3,2,1,1,1,1,2,1,2,2,2,3,"
",3,1,1,2,0,3,2,0,19843
"01
","0315
","12
","00155
","12A145
","09
","40626
","4
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,3,3,"
",2,1,1,2,0,2,2,0,19843
"01
","0315
","12
","00155
","12A145
","09
","40626
","3
","1
","0
","01
",2,3,2,1,1,2,1,2,1,2,1,1,3,"
",3,1,1,2,0,3,3,0,19843
"01
","0315
","12
","00155
","12A145
","09
","40626
","2
","1
","0
","05
",2,3,1,1,1,1,1,2,1,2,2,2,3,"
",3,1,1,2,0,3,2,0,19843
"01
","0315
","11
","00156
","11A145
","09
","40627
","1
","1
","0
","02
",2,3,1,1,1,2,2,2,1,1,2,3,3,"
",1,1,1,2,4,3,2,0,19349
"01
","0315
","11
","00156
","11A145
","09
","40627
","2
","1
","0
","05
",2,3,1,1,1,2,1,2,1,1,2,1,3,"
",1,1,1,2,4,4,2,0,19349
"01
","0315
","11
","00156
","11A145
","09
","40627
","3
","1
","0
","01
",2,3,1,1,2,2,2,2,1,2,2,1,3,"
",1,1,1,1,3,3,2,2,19349
"01
","0315
","11
","00156
","11A145
","09
","40627
","4
","1
","0
","01
",2,1,1,1,2,2,2,2,1,2,2,3,3,"
",1,1,1,1,3,3,2,3,19349
"01
","0315
","12
","00157
","12A145
","09
","40628
","1
","1
","0
","01
",1,1,2,1,2,2,2,2,1,2,2,3,3,"
",3,1,1,2,0,2,2,0,19414
"01
","0315
","12
","00157
","12A145
","09
","40628
","2
","1
","0
","02
",1,2,2,2,1,2,2,2,2,2,2,2,3,"
",3,1,2,2,0,2,0,0,19414
"01
","0315
","12
","00158
","12A145
","09
","40629
","3
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,3,2,"
",1,1,1,1,3,3,2,2,25320
"01
","0315
","11
","00159
","11A145
","09
","40631
","4
","1
","0
","04
",2,3,1,1,1,2,1,2,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,16470
"01
","0315
","11
","00159
","11A145
","09
","40631
","1
","1
","0
","05
",2,3,1,1,1,1,2,2,2,1,2,1,2,"
",1,2,2,2,3,0,0,0,16470
"01
","0315
","11
","00159
","11A145
","09
","40631
","2
","1
","0
","04
",2,3,1,1,1,2,1,2,1,2,2,3,2,"
",1,1,1,1,2,2,2,2,16470
"01
","0315
","11
","00159
","11A145
","09
","40631
","3
","1
","0
","04
",2,4,2,1,2,2,2,2,2,2,2,1,2,"
",1,2,2,2,4,0,0,0,16470
"26
","0315
","12
","00160
","12B128
","10
","00060
","3
","1
","1
","02
",2,3,1,1,2,1,1,2,1,1,2,1,3,"
",1,2,1,2,4,0,2,0,11068
"26
","0315
","12
","00160
","12B128
","10
","00060
","2
","1
","0
","02
",1,2,2,1,2,2,1,2,1,2,2,3,3,"
",2,2,2,2,0,0,0,0,16602
"26
","0315
","12
","00160
","12B128
","10
","00060
","1
","1
","0
","02
",1,2,2,1,2,1,2,2,1,1,2,1,3,"
",1,2,2,2,2,0,0,0,16602
"26
","0315
","11
","00161
","11B128
","10
","00109
","1
","1
","0
","02
",2,3,1,1,2,2,1,2,2,1,2,1,3,"
",1,2,2,2,3,0,0,0,23238
"26
","0315
","11
","00161
","11B128
","10
","00109
","4
","1
","0
","01
",2,3,1,1,2,2,1,2,2,1,2,3,3,"
",1,2,2,2,3,0,0,0,11619
"26
","0315
","11
","00161
","11B128
","10
","00109
","3
","1
","0
","01
",1,2,2,1,2,2,2,2,2,2,2,1,3,"
",1,1,1,2,2,2,2,0,11619
"26
","0315
","12
","00162
","12A132
","10
","40134
","4
","1
","0
","02
",2,1,1,1,2,1,1,2,1,1,2,3,3,"
",1,2,1,2,3,0,3,0,16061
"26
","0315
","12
","00162
","12A132
","10
","40134
","1
","1
","0
","01
",2,1,1,1,2,2,2,2,2,1,1,3,3,"
",1,2,2,2,3,0,0,0,16061
"26
","0315
","12
","00162
","12A132
","10
","40134
","2
","1
","0
","02
",1,2,1,1,1,2,2,2,1,1,2,1,3,"
",1,1,1,2,3,3,2,0,16061
"26
","0315
","12
","00163
","12A146
","10
","40162
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,3,"
",1,1,1,2,2,2,2,0,16271
"26
","0315
","12
","00163
","12A146
","10
","40162
","4
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,1,3,"
",2,2,2,2,0,0,0,0,16271
"26
","0315
","12
","00163
","12A146
","10
","40162
","3
","1
","0
","02
",2,3,1,1,1,1,1,2,1,2,2,1,3,"
",1,1,1,2,3,3,2,0,16271
"26
","0315
","11
","00164
","11A133
","10
","40259
","4
","1
","0
","06
",1,2,2,1,2,2,2,2,1,2,2,3,3,"
",1,1,1,2,2,2,1,0,16108
"26
","0315
","11
","00164
","11A133
","10
","40259
","2
","1
","0
","02
",2,1,1,1,2,1,1,2,1,1,1,3,3,"
",1,1,1,2,3,3,2,0,16108
"26
","0315
","11
","00164
","11A133
","10
","40259
","1
","1
","0
","01
",1,1,2,2,2,2,1,2,1,1,1,3,3,"
",1,1,1,1,2,3,1,2,16108
"26
","0315
","12
","00165
","12A133
","10
","40261
","4
","1
","0
","03
",2,3,2,1,1,1,1,1,1,1,2,3,3,"
",1,1,1,2,2,2,2,0,20944
"26
","0315
","12
","00165
","12A133
","10
","40261
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,2,3,3,3,0,20944
"26
","0315
","12
","00165
","12A133
","10
","40261
","2
","1
","0
","03
",2,1,1,1,1,1,1,2,2,1,2,3,3,"
",1,1,1,2,3,2,2,0,20944
"26
","0315
","12
","00166
","12B134
","10
","40279
","2
","1
","0
","02
",2,1,2,1,2,1,2,2,2,1,2,2,3,"
",1,2,1,2,3,0,2,0,21465
"26
","0315
","12
","00166
","12B134
","10
","40279
","4
","1
","0
","03
",1,2,2,2,2,2,2,2,2,1,1,1,3,"
",2,1,1,1,0,3,3,3,21465
"26
","0315
","12
","00166
","12B134
","10
","40279
","3
","1
","0
","03
",2,2,2,1,2,1,2,2,1,1,1,3,3,"
",2,1,1,1,0,2,2,1,21465
"26
","0315
","11
","00167
","11A147
","10
","40289
","1
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,3,"
",1,2,2,2,3,0,0,0,20961
"26
","0315
","11
","00167
","11A147
","10
","40289
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,2,3,"
",2,2,2,2,0,0,0,0,20961
"26
","0315
","11
","00167
","11A147
","10
","40289
","2
","1
","0
","02
",1,2,1,1,1,1,1,2,2,1,2,2,3,"
",1,1,1,1,3,4,1,2,20961
"26
","0315
","11
","00167
","11A147
","10
","40289
","3
","1
","0
","02
",2,1,2,1,2,1,2,2,1,1,2,3,3,"
",1,1,1,2,3,3,2,0,20961
"26
","0315
","12
","00168
","12A147
","10
","40290
","2
","1
","0
","02
",1,2,2,2,2,2,2,2,1,2,2,3,3,"
",1,1,1,2,3,2,1,0,19801
"26
","0315
","12
","00168
","12A147
","10
","40290
","1
","1
","0
","02
",1,3,1,1,1,2,2,1,2,2,2,2,3,"
",2,2,1,2,0,0,3,0,19801
"26
","0315
","12
","00168
","12A147
","10
","40290
","3
","1
","0
","01
",2,1,2,1,2,2,2,2,2,2,2,3,3,"
",1,2,1,2,2,0,2,0,19801
"26
","0315
","12
","00169
","12A131
","10
","40342
","3
","1
","1
","02
",1,2,2,1,1,2,2,2,2,2,2,2,3,"
",1,2,1,2,2,0,2,0,21707
"26
","0315
","12
","00169
","12A131
","10
","40342
","2
","1
","1
","02
",2,3,1,1,1,1,1,2,2,1,2,3,3,"
",2,1,1,2,0,4,4,0,21707
"26
","0315
","12
","00169
","12A131
","10
","40342
","1
","1
","0
","01
",2,1,1,1,1,1,1,2,1,1,2,3,3,"
",1,2,1,2,3,0,2,0,21707
"26
","0315
","11
","00170
","11A145
","10
","40410
","1
","1
","0
","01
",1,2,2,2,1,1,2,2,2,2,2,3,3,"
",1,2,1,2,3,0,2,0,18237
"26
","0315
","11
","00170
","11A145
","10
","40410
","3
","1
","0
","01
",1,2,1,1,2,2,2,2,1,2,2,2,3,"
",1,2,1,2,2,0,2,0,18237
"26
","0315
","11
","00170
","11A145
","10
","40410
","2
","1
","0
","01
",2,3,2,1,1,1,1,2,1,1,2,3,3,"
",2,2,1,2,0,0,3,0,18237
"26
","0315
","11
","00170
","11A145
","10
","40410
","4
","1
","0
","01
",2,3,1,1,2,1,2,2,2,2,2,2,3,"
",1,1,1,2,3,3,2,0,18237
"26
","0315
","12
","00171
","12A145
","10
","40412
","1
","1
","0
","02
",1,1,1,1,2,2,1,2,2,1,2,1,3,"
",2,1,2,2,0,3,0,0,18912
"26
","0315
","12
","00171
","12A145
","10
","40412
","2
","1
","0
","02
",1,2,2,2,1,2,2,2,2,2,2,3,3,"
",1,2,2,2,3,0,0,0,18912
"26
","0315
","12
","00171
","12A145
","10
","40412
","4
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,2,3,"
",1,2,2,2,3,0,0,0,18912
"26
","0315
","12
","00171
","12A145
","10
","40412
","3
","1
","0
","01
",2,1,1,1,2,1,2,2,1,1,2,1,3,"
",2,2,2,2,0,0,0,0,18912
"05
","0315
","12
","00172
","12B128
","11
","00102
","1
","1
","0
","02
",1,1,2,2,2,2,2,2,1,2,2,1,2,"
",1,2,2,2,2,0,0,0,38358
"05
","0315
","12
","00172
","12B128
","11
","00102
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,1,3,15343
"05
","0315
","12
","00172
","12B128
","11
","00102
","2
","1
","0
","01
",1,2,2,2,2,1,2,2,2,2,2,2,2,"
",1,1,2,2,2,2,0,0,15343
"05
","0315
","12
","00172
","12B128
","11
","00102
","3
","1
","0
","01
",2,4,1,1,1,2,2,2,1,1,1,2,2,"
",1,2,2,2,3,0,0,0,15343
"05
","0315
","11
","00173
","11B128
","11
","00111
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,2,1,2,3,0,3,0,4502
"05
","0315
","11
","00173
","11B128
","11
","00111
","3
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,3,0,0,0,9005
"05
","0315
","11
","00173
","11B128
","11
","00111
","2
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",2,2,2,2,0,0,0,0,4502
"05
","0315
","11
","00173
","11B128
","11
","00111
","4
","1
","0
","01
",2,3,1,2,1,1,1,2,1,2,2,3,2,"
",1,1,2,2,3,3,0,0,4502
"05
","0315
","11
","00174
","11A132
","11
","40192
","4
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,2,2,"
",1,1,1,1,3,3,3,3,14626
"05
","0315
","11
","00174
","11A132
","11
","40192
","1
","1
","0
","02
",2,4,2,2,2,2,2,2,1,1,2,2,2,"
",2,2,2,2,0,0,0,0,14626
"05
","0315
","11
","00174
","11A132
","11
","40192
","2
","1
","0
","03
",1,2,1,1,1,1,2,2,1,2,2,2,2,"
",1,2,2,2,4,0,0,0,14626
"05
","0315
","11
","00174
","11A132
","11
","40192
","3
","1
","0
","01
",2,4,1,1,1,1,1,9,1,2,2,2,2,"
",1,1,1,2,3,3,3,0,14626
"05
","0315
","12
","00175
","12A132
","11
","40194
","2
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,2,1,2,2,0,2,0,13130
"05
","0315
","12
","00175
","12A132
","11
","40194
","1
","1
","0
","04
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,2,2,3,3,0,0,13130
"05
","0315
","12
","00175
","12A132
","11
","40194
","3
","1
","0
","01
",1,1,2,1,2,2,1,2,2,2,2,2,2,"
",1,1,1,1,1,1,1,1,13130
"05
","0315
","12
","00175
","12A132
","11
","40194
","4
","1
","0
","02
",2,4,2,1,1,2,1,2,1,1,1,3,2,"
",1,2,2,2,3,0,0,0,13130
"05
","0315
","11
","00176
","11A146
","11
","40226
","4
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,4,0,0,0,14506
"05
","0315
","11
","00176
","11A146
","11
","40226
","2
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",2,2,2,2,0,0,0,0,14506
"05
","0315
","11
","00176
","11A146
","11
","40226
","1
","1
","0
","01
",2,4,1,2,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,4,0,0,0,14506
"05
","0315
","11
","00176
","11A146
","11
","40226
","3
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,1,2,3,2,2,0,14506
"05
","0315
","12
","00177
","12A146
","11
","40228
","2
","1
","0
","01
",2,4,2,2,2,2,2,2,1,1,1,2,2,"
",1,1,1,2,4,4,4,0,17275
"05
","0315
","12
","00177
","12A146
","11
","40228
","3
","1
","0
","03
",2,3,2,2,1,2,2,2,2,2,2,2,2,"
",1,1,1,2,2,2,2,0,17275
"05
","0315
","12
","00178
","12A131
","11
","40337
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,4,4,2,0,26910
"05
","0315
","12
","00178
","12A131
","11
","40337
","1
","1
","0
","03
",2,1,1,1,1,1,2,2,1,1,1,3,2,"
",1,1,1,2,4,3,3,0,26910
"05
","0315
","12
","00178
","12A131
","11
","40337
","4
","1
","0
","03
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,4,0,0,0,26910
"05
","0315
","12
","00178
","12A131
","11
","40337
","3
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,3,2,"
",1,1,1,2,4,4,4,0,6728
"05
","0315
","13
","00179
","13B134
","11
","40356
","3
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,2,2,2,"
",1,2,2,2,2,0,0,0,23718
"05
","0315
","13
","00179
","13B134
","11
","40356
","1
","1
","1
","02
",2,3,1,1,1,1,1,2,1,1,1,2,2,"
",1,1,1,2,4,9,1,0,23718
"05
","0315
","13
","00179
","13B134
","11
","40356
","2
","1
","0
","01
",2,2,1,1,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,3,0,0,0,23718
"05
","0315
","13
","00179
","13B134
","11
","40356
","4
","1
","0
","01
",1,3,2,1,1,1,1,2,2,2,2,2,2,"
",2,2,2,2,0,0,0,0,23718
"05
","0315
","13
","00180
","13A133
","11
","40371
","2
","1
","0
","02
",1,2,1,2,1,2,2,2,1,1,2,2,2,"
",1,1,1,1,2,2,2,2,15884
"05
","0315
","13
","00180
","13A133
","11
","40371
","1
","1
","0
","01
",2,4,2,2,2,2,1,2,1,2,2,2,2,"
",1,1,1,2,4,4,3,0,15884
"05
","0315
","13
","00180
","13A133
","11
","40371
","3
","1
","1
","01
",2,3,1,2,1,1,2,2,1,2,2,2,2,"
",2,1,1,1,0,2,2,9,15884
"05
","0315
","13
","00180
","13A133
","11
","40371
","4
","1
","0
","02
",2,2,1,2,2,2,2,2,1,2,2,2,2,"
",1,1,1,1,2,2,1,1,15884
"05
","0315
","12
","00181
","12A133
","11
","40373
","1
","1
","0
","02
",2,4,1,1,1,2,2,2,1,1,2,1,2,"
