CD,PER,EDIS,UPM_DIS,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,OBS,R_PRE_MOD,R_DEF_MOD,FACTOR
","09
","40396
","0167
","3
","1
","0
","03
","17/03/2015
","03
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0315
","12
","00130
","006
","5
","00000
","0906047
","-
","12A133
","09
","40396
","0098
","2
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",8190
"01
","0315
","12
","00130
","006
","5
","00000
","0906047
","-
","12A133
","09
","40396
","0023
","1
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",8190
"01
","0315
","11
","00131
","007
","5
","00000
","0908983
","-
","11A133
","09
","40397
","0118
","4
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","06
","1
","
","
","03
","03
","-
","06
","00
","00
","-
","00
","00
",5956
"01
","0315
","11
","00131
","007
","5
","00000
","0908983
","-
","11A133
","09
","40397
","0160
","1
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",5956
"01
","0315
","11
","00131
","007
","5
","00000
","0908983
","-
","11A133
","09
","40397
","0080
","3
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",5956
"01
","0315
","11
","00131
","007
","5
","00000
","0908983
","-
","11A133
","09
","40397
","0041
","2
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",5956
"01
","0315
","13
","00132
","007
","5
","00000
","0910672
","-
","13A133
","09
","40398
","0075
","4
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6214
"01
","0315
","
","
","007
","5
","00000
","0910672
","-
","13A133
","09
","40398
","0119
","3
","1
","0
","06
","17/03/2015
","06
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0315
","13
","00132
","007
","5
","00000
","0910672
","-
","13A133
","09
","40398
","0089
","2
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6214
"01
","0315
","13
","00132
","007
","5
","00000
","0910672
","-
","13A133
","09
","40398
","0002
","1
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6214
"01
","0315
","11
","00133
","011
","5
","00000
","0913906
","-
","11A133
","09
","40399
","0088
","2
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7242
"01
","0315
","11
","00133
","011
","5
","00000
","0913906
","-
","11A133
","09
","40399
","0017
","3
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",7242
"01
","0315
","11
","00133
","011
","5
","00000
","0913906
","-
","11A133
","09
","40399
","0107
","1
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7242
"01
","0315
","
","
","011
","5
","00000
","0913906
","-
","11A133
","09
","40399
","0046
","4
","1
","0
","06
","17/03/2015
","06
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0315
","12
","00134
","014
","5
","00000
","0916512
","-
","12A133
","09
","40400
","0102
","4
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7350
"01
","0315
","12
","00134
","014
","5
","00000
","0916512
","-
","12A133
","09
","40400
","0018
","3
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7350
"01
","0315
","12
","00134
","014
","5
","00000
","0916512
","-
","12A133
","09
","40400
","0075
","2
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",7350
"01
","0315
","12
","00134
","014
","5
","00000
","0916512
","-
","12A133
","09
","40400
","0041
","1
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7350
"01
","0315
","12
","00135
","015
","5
","00000
","0918422
","-
","12A133
","09
","40401
","0052
","2
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6882
"01
","0315
","12
","00135
","015
","5
","00000
","0918422
","-
","12A133
","09
","40401
","0116
","3
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6882
"01
","0315
","12
","00135
","015
","5
","00000
","0918422
","-
","12A133
","09
","40401
","0098
","1
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6882
"01
","0315
","12
","00135
","015
","5
","00000
","0918422
","-
","12A133
","09
","40401
","0018
","4
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6882
"01
","0315
","11
","00136
","002
","4
","00000
","0900184
","-
","11B134
","09
","40423
","0021
","1
","1
","0
","00
","06/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6438
"01
","0315
","11
","00136
","002
","4
","00000
","0900184
","-
","11B134
","09
","40423
","0164
","4
","1
","0
","00
","06/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",6438
"01
","0315
","11
","00136
","002
","4
","00000
","0900184
","-
","11B134
","09
","40423
","0120
","3
","1
","0
","00
","04/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","01
","02
","-
","05
","00
","00
","-
","00
","00
",6438
"01
","0315
","11
","00136
","002
","4
","00000
","0900184
","-
","11B134
","09
","40423
","0069
","2
","1
","0
","00
","06/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6438
"01
","0315
","13
","00137
","003
","4
","00000
","0901771
","-
","13B134
","09
","40424
","0047
","2
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7527
"01
","0315
","13
","00137
","003
","4
","00000
","0901771
","-
","13B134
","09
","40424
","0092
","4
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","02
","03
","-
","05
","00
","00
","-
","00
","00
",7527
"01
","0315
","13
","00137
","003
","4
","00000
","0901771
","-
","13B134
","09
","40424
","0074
","3
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","00
","00
",7527
"01
","0315
","13
","00137
","003
","4
","00000
","0901771
","-
","13B134
","09
","40424
","0021
","1
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",7527
"01
","0315
","12
","00138
","007
","4
","00000
","0907161
","-
","12B134
","09
","40425
","0068
","3
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7136
"01
","0315
","12
","00138
","007
","4
","00000
","0907161
","-
","12B134
","09
","40425
","0095
","4
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7136
"01
","0315
","12
","00138
","007
","4
","00000
","0907161
","-
","12B134
","09
","40425
","0018
","1
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",7136
"01
","0315
","12
","00138
","007
","4
","00000
","0907161
","-
","12B134
","09
","40425
","0042
","2
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",7136
"01
","0315
","11
","00139
","008
","4
","00000
","0910978
","-
","11B134
","09
","40427
","0053
","2
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7378
"01
","0315
","11
","00139
","008
","4
","00000
","0910978
","-
","11B134
","09
","40427
","0015
","4
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","1
","-
","-
","10
","2
","02
","07
","02
","01
","-
","07
","00
","00
","-
","00
","00
",7378
"01
","0315
","11
","00139
","008
","4
","00000
","0910978
","-
","11B134
","09
","40427
","0071
","3
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7378
"01
","0315
","11
","00139
","008
","4
","00000
","0910978
","-
","11B134
","09
","40427
","0032
","1
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","06
","1
","
","
","03
","03
","-
","06
","00
","00
","-
","00
","00
",7378
"01
","0315
","12
","00140
","011
","4
","00000
","0913311
","-
","12B134
","09
","40428
","0129
","4
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7738
"01
","0315
","12
","00140
","011
","4
","00000
","0913311
","-
","12B134
","09
","40428
","0097
","3
","1
","0
","00
","07/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","01
","03
","-
","04
","00
","00
","-
","00
","00
",7738
"01
","0315
","12
","00140
","011
","4
","00000
","0913311
","-
","12B134
","09
","40428
","0061
","2
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","1
","-
","-
","04
","1
","
","
","04
","04
","-
","04
","00
","00
","-
","00
","00
",7738
"01
","0315
","12
","00140
","011
","4
","00000
","0913311
","-
","12B134
","09
","40428
","0019
","1
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","1
","-
","-
","04
","1
","
","
","03
","03
","-
","04
","00
","00
","-
","00
","00
",7738
"01
","0315
","
","
","012
","4
","00000
","0914154
","-
","12B134
","09
","40429
","0041
","1
","1
","0
","06
","17/03/2015
","06
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0315
","12
","00141
","012
","4
","00000
","0914154
","-
","12B134
","09
","40429
","0084
","3
","1
","0
","00
","08/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","03
","-
","03
","00
","00
","-
","00
","00
",7852
"01
","0315
","12
","00141
","012
","4
","00000
","0914154
","-
","12B134
","09
","40429
","0064
","2
","1
","0
","00
","08/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7852
"01
","0315
","12
","00141
","012
","4
","00000
","0914154
","-
","12B134
","09
","40429
","0022
","4
","1
","0
","00
","08/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7852
"01
","0315
","11
","00142
","013
","4
","00000
","0915977
","-
","11B134
","09
","40430
","0074
","4
","1
","0
","00
","02/03/2015
","00
","10/03/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",5935
"01
","0315
","11
","00142
","013
","4
","00000
","0915977
","-
","11B134
","09
","40430
","0054
","3
","1
","0
","00
","02/03/2015
","00
","10/03/2015
","1
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",5935
"01
","0315
","11
","00142
","013
","4
","00000
","0915977
","-
","11B134
","09
","40430
","0013
","1
","1
","0
","00
","02/03/2015
","00
","10/03/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",5935
"01
","0315
","11
","00142
","013
","4
","00000
","0915977
","-
","11B134
","09
","40430
","0037
","2
","1
","0
","00
","02/03/2015
","00
","10/03/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",5935
"01
","0315
","11
","00143
","003
","1
","00000
","0901506
","-
","11A147
","09
","40434
","0124
","4
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7360
"01
","0315
","11
","00143
","003
","1
","00000
","0901506
","-
","11A147
","09
","40434
","0058
","2
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","07
","1
","
","
","03
","01
","-
","07
","00
","00
","-
","00
","00
",7360
"01
","0315
","11
","00143
","003
","1
","00000
","0901506
","-
","11A147
","09
","40434
","0021
","1
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","02
","01
","-
","05
","00
","00
","-
","00
","00
",7360
"01
","0315
","
","
","003
","1
","00000
","0901506
","-
","11A147
","09
","40434
","0092
","3
","1
","0
","07
","17/03/2015
","07
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","07
","07
",0
"01
","0315
","12
","00144
","005
","1
","00000
","0903071
","-
","12A147
","09
","40435
","0054
","3
","1
","0
","00
","05/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7938
"01
","0315
","12
","00144
","005
","1
","00000
","0903071
","-
","12A147
","09
","40435
","0004
","1
","1
","0
","00
","05/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7938
"01
","0315
","12
","00144
","005
","1
","00000
","0903071
","-
","12A147
","09
","40435
","0076
","4
","1
","0
","00
","05/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7938
"01
","0315
","
","
","005
","1
","00000
","0903071
","-
","12A147
","09
","40435
","0029
","2
","1
","0
","06
","17/03/2015
","06
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0315
","11
","00145
","007
","1
","00000
","0908132
","-
","11A147
","09
","40436
","0035
","4
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7086
"01
","0315
","11
","00145
","007
","1
","00000
","0908132
","-
","11A147
","09
","40436
","0079
","2
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",7086
"01
","0315
","11
","00145
","007
","1
","00000
","0908132
","-
","11A147
","09
","40436
","0012
","3
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7086
"01
","0315
","11
","00145
","007
","1
","00000
","0908132
","-
","11A147
","09
","40436
","0057
","1
","1
","0
","00
","04/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7086
"01
","0315
","11
","00146
","007
","1
","00000
","0908146
","-
","11A147
","09
","40437
","0026
","4
","1
","0
","00
","05/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","02
","03
","-
","03
","00
","00
","-
","00
","00
",6565
"01
","0315
","11
","00146
","007
","1
","00000
","0908146
","-
","11A147
","09
","40437
","0048
","1
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",6565
"01
","0315
","11
","00146
","007
","1
","00000
","0908146
","-
","11A147
","09
","40437
","0001
","3
","1
","0
","00
","05/03/2015
","00
","10/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6565
"01
","0315
","11
","00146
","007
","1
","00000
","0908146
","-
","11A147
","09
","40437
","0076
","2
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","04
","1
","
","
","04
","02
","-
","04
","00
","00
","-
","00
","00
",6565
"01
","0315
","11
","00147
","010
","1
","00000
","0912420
","-
","11A147
","09
","40438
","0064
","1
","1
","0
","00
","16/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6427
"01
","0315
","
","
","010
","1
","00000
","0912420
","-
","11A147
","09
","40438
","0108
","4
","1
","0
","02
","17/03/2015
","02
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","02
","02
",0
"01
","0315
","11
","00147
","010
","1
","00000
","0912420
","-
","11A147
","09
","40438
","0098
","2
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6427
"01
","0315
","11
","00147
","010
","1
","00000
","0912420
","-
","11A147
","09
","40438
","0021
","3
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6427
"01
","0315
","12
","00148
","012
","1
","00000
","0914483
","-
","12A147
","09
","40439
","0060
","1
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",8595
"01
","0315
","12
","00148
","012
","1
","00000
","0914483
","-
","12A147
","09
","40439
","0031
","4
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","06
","1
","
","
","02
","06
","-
","06
","00
","00
","-
","00
","00
",8595
"01
","0315
","12
","00148
","012
","1
","00000
","0914483
","-
","12A147
","09
","40439
","0120
","3
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","03
","01
","-
","04
","00
","00
","-
","00
","00
",8595
"01
","0315
","12
","00148
","012
","1
","00000
","0914483
","-
","12A147
","09
","40439
","0091
","2
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",8595
"01
","0315
","12
","00149
","015
","1
","00000
","0917870
","-
","12A147
","09
","40441
","0122
","4
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",3342
"01
","0315
","
","
","015
","1
","00000
","0917870
","-
","12A147
","09
","40441
","0034
","1
","1
","0
","03
","17/03/2015
","03
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0315
","12
","00149
","015
","1
","00000
","0917870
","-
","12A147
","09
","40441
","0095
","3
","1
","0
","00
","04/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",3342
"01
","0315
","12
","00149
","015
","1
","00000
","0917870
","-
","12A147
","09
","40441
","0061
","2
","1
","0
","00
","14/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",3342
"01
","0315
","12
","00150
","014
","7
","00000
","0916470
","-
","12A131
","09
","40510
","0052
","3
","1
","0
","00
","08/03/2015
","00
","17/03/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7900
"01
","0315
","12
","00150
","014
","7
","00000
","0916470
","-
","12A131
","09
","40510
","0027
","2
","1
","0
","00
","08/03/2015
","00
","17/03/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7900
"01
","0315
","12
","00150
","014
","7
","00000
","0916470
","-
","12A131
","09
","40510
","0005
","1
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7900
"01
","0315
","12
","00150
","014
","7
","00000
","0916470
","-
","12A131
","09
","40510
","0084
","4
","1
","1
","00
","08/03/2015
","00
","17/03/2015
","1
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7900
"01
","0315
","13
","00151
","015
","7
","00000
","0917862
","-
","13A131
","09
","40590
","0218
","3
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6351
"01
","0315
","13
","00151
","015
","7
","00000
","0917862
","-
","13A131
","09
","40590
","0139
","2
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6351
"01
","0315
","13
","00151
","015
","7
","00000
","0917862
","-
","13A131
","09
","40590
","0068
","1
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6351
"01
","0315
","13
","00151
","015
","7
","00000
","0917862
","-
","13A131
","09
","40590
","0284
","4
","1
","0
","00
","15/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6351
"01
","0315
","11
","00152
","005
","3
","00000
","0904281
","-
","11A145
","09
","40622
","0113
","4
","1
","0
","00
","04/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6716
"01
","0315
","11
","00152
","005
","3
","00000
","0904281
","-
","11A145
","09
","40622
","0014
","2
","1
","0
","00
","03/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","05
","04
","-
","05
","00
","00
","-
","00
","00
",6716
"01
","0315
","11
","00152
","005
","3
","00000
","0904281
","-
","11A145
","09
","40622
","0047
","3
","1
","0
","00
","03/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6716
"01
","0315
","11
","00152
","005
","3
","00000
","0904281
","-
","11A145
","09
","40622
","0093
","1
","1
","0
","00
","03/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","02
","04
","-
","05
","00
","00
","-
","00
","00
",6716
"01
","0315
","12
","00153
","007
","3
","00000
","0909210
","-
","12A145
","09
","40624
","0023
","2
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",9478
"01
","0315
","12
","00153
","007
","3
","00000
","0909210
","-
","12A145
","09
","40624
","0054
","1
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",9478
"01
","0315
","12
","00153
","007
","3
","00000
","0909210
","-
","12A145
","09
","40624
","0076
","3
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","07
","1
","
","
","02
","03
","-
","07
","00
","00
","-
","00
","00
",9478
"01
","0315
","12
","00153
","007
","3
","00000
","0909210
","-
","12A145
","09
","40624
","0108
","4
","1
","0
","00
","12/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",9478
"01
","0315
","13
","00154
","007
","3
","00000
","0910740
","-
","13A145
","09
","40625
","0069
","1
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","06
","1
","
","
","01
","01
","-
","06
","00
","00
","-
","00
","00
",8774
"01
","0315
","
","
","007
","3
","00000
","0910740
","-
","13A145
","09
","40625
","0111
","4
","1
","0
","03
","11/03/2015
","03
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0315
","13
","00154
","007
","3
","00000
","0910740
","-
","13A145
","09
","40625
","0093
","3
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",8774
"01
","0315
","13
","00154
","007
","3
","00000
","0910740
","-
","13A145
","09
","40625
","0029
","2
","1
","0
","00
","08/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",8774
"01
","0315
","12
","00155
","007
","3
","00000
","0910838
","-
","12A145
","09
","40626
","0004
","3
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",8143
"01
","0315
","12
","00155
","007
","3
","00000
","0910838
","-
","12A145
","09
","40626
","0058
","1
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","02
","04
","-
","05
","00
","00
","-
","00
","00
",8143
"01
","0315
","12
","00155
","007
","3
","00000
","0910838
","-
","12A145
","09
","40626
","0031
","4
","1
","0
","00
","07/03/2015
","00
","10/03/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",8143
"01
","0315
","12
","00155
","007
","3
","00000
","0910838
","-
","12A145
","09
","40626
","0085
","2
","1
","0
","00
","13/03/2015
","00
","17/03/2015
","2
","-
","-
","09
","1
","
","
","05
","05
","-
","09
","00
","00
","-
","00
","00
",8143
"01
","0315
","11
","00156
","012
","3
","00000
","0914768
","-
","11A145
","09
","40627
","0012
","3
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7427
"01
","0315
","11
","00156
","012
","3
","00000
","0914768
","-
","11A145
","09
","40627
","0108
","4
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7427
"01
","0315
","11
","00156
","012
","3
","00000
","0914768
","-
","11A145
","09
","40627
","0088
","2
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","05
","1
","
","
","05
","05
","-
","05
","00
","00
","-
","00
","00
",7427
"01
","0315
","11
","00156
","012
","3
","00000
","0914768
","-
","11A145
","09
","40627
","0062
","1
","1
","0
","00
","11/03/2015
","00
","17/03/2015
","2
","-
","-
","07
","1
","
","
","01
","02
","-
","07
","00
","00
","-
","00
","00
",7427
"01
","0315
","
","
","014
","3
","00000
","0917125
","-
","12A145
","09
","40628
","0126
","4
","1
","0
","06
","17/03/2015
","06
","17/03/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0315
","12
","00157
","014
","3
","00000
