CD,PER,EDIS,UPM_DIS,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,OBS,R_PRE_MOD,R_DEF_MOD,FACTOR
","1
","00000
","0600101
","-
","13B142
","06
","40260
","0037
","2
","1
","0
","00
","15/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7616
"33
","0615
","13
","00064
","002
","1
","00000
","0600101
","-
","13B142
","06
","40260
","0089
","3
","1
","0
","00
","16/06/2015
","00
","17/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7616
"33
","0615
","13
","00064
","002
","1
","00000
","0600101
","-
","13B142
","06
","40260
","0047
","4
","1
","0
","00
","16/06/2015
","00
","17/06/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7616
"33
","0615
","11
","00065
","010
","8
","00000
","0600914
","-
","11A133
","06
","40263
","0076
","3
","1
","0
","00
","08/06/2015
","00
","11/06/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6874
"33
","0615
","11
","00065
","010
","8
","00000
","0600914
","-
","11A133
","06
","40263
","0049
","2
","1
","0
","00
","08/06/2015
","00
","17/06/2015
","1
","-
","-
","03
","1
","
","
","02
","03
","-
","03
","00
","00
","-
","00
","00
",6874
"33
","0615
","11
","00065
","010
","8
","00000
","0600914
","-
","11A133
","06
","40263
","0023
","1
","1
","0
","00
","08/06/2015
","00
","11/06/2015
","1
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",6874
"33
","0615
","11
","00065
","010
","8
","00000
","0600914
","-
","11A133
","06
","40263
","0103
","4
","1
","0
","00
","10/06/2015
","00
","17/06/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",6874
"33
","0615
","12
","00066
","010
","1
","00000
","0601067
","-
","12B142
","06
","40264
","0120
","4
","1
","0
","00
","17/06/2015
","00
","18/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7363
"33
","0615
","12
","00066
","010
","1
","00000
","0601067
","-
","12B142
","06
","40264
","0087
","3
","1
","0
","00
","11/06/2015
","00
","17/06/2015
","1
","-
","-
","05
","1
","
","
","03
","02
","-
","05
","00
","00
","-
","00
","00
",7363
"33
","0615
","12
","00066
","010
","1
","00000
","0601067
","-
","12B142
","06
","40264
","0005
","2
","1
","0
","00
","04/06/2015
","00
","11/06/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",7363
"33
","0615
","12
","00066
","010
","1
","00000
","0601067
","-
","12B142
","06
","40264
","0080
","1
","1
","0
","00
","03/06/2015
","00
","04/06/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",7363
"33
","0615
","12
","00067
","010
","5
","00000
","0600990
","-
","12A136
","06
","40269
","0056
","4
","1
","0
","00
","12/06/2015
","00
","17/06/2015
","1
","-
","-
","05
","1
","
","
","04
","03
","-
","05
","00
","00
","-
","00
","00
",7899
"33
","0615
","12
","00067
","010
","5
","00000
","0600990
","-
","12A136
","06
","40269
","0108
","3
","1
","0
","00
","11/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7899
"33
","0615
","12
","00067
","010
","5
","00000
","0600990
","-
","12A136
","06
","40269
","0119
","2
","1
","0
","00
","10/06/2015
","00
","17/06/2015
","1
","-
","-
","05
","1
","
","
","02
","05
","-
","05
","00
","00
","-
","00
","00
",7899
"33
","0615
","12
","00067
","010
","5
","00000
","0600990
","-
","12A136
","06
","40269
","0039
","1
","1
","0
","00
","11/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7899
"33
","0615
","11
","00068
","010
","4
","00000
","0601049
","-
","11A147
","06
","40289
","0160
","4
","1
","0
","00
","08/06/2015
","00
","11/06/2015
","1
","-
","-
","06
","1
","
","
","02
","01
","-
","06
","00
","00
","-
","00
","00
",6356
"33
","0615
","11
","00068
","010
","4
","00000
","0601049
","-
","11A147
","06
","40289
","0126
","1
","1
","0
","00
","04/06/2015
","00
","11/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6356
"33
","0615
","11
","00068
","010
","4
","00000
","0601049
","-
","11A147
","06
","40289
","0105
","2
","1
","0
","00
","08/06/2015
","00
","11/06/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",6356
"33
","0615
","11
","00068
","010
","4
","00000
","0601049
","-
","11A147
","06
","40289
","0039
","3
","1
","0
","00
","04/06/2015
","00
","11/06/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6356
"33
","0615
","11
","00069
","002
","7
","00000
","0600292
","-
","11A134
","06
","40391
","0001
","4
","1
","0
","00
","01/06/2015
","00
","04/06/2015
","1
","-
","-
","05
","1
","
","
","03
","02
","-
","05
","00
","00
","-
","00
","00
",6205
"33
","0615
","11
","00069
","002
","7
","00000
","0600292
","-
","11A134
","06
","40391
","0079
","1
","1
","0
","00
","01/06/2015
","00
","04/06/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6205
"33
","0615
","11
","00069
","002
","7
","00000
","0600292
","-
","11A134
","06
","40391
","0106
","2
","1
","1
","00
","02/06/2015
","00
","04/06/2015
","1
","-
","-
","05
","1
","
","
","04
","02
","-
","05
","00
","00
","-
","00
","00
",6205
"33
","0615
","11
","00069
","002
","7
","00000
","0600292
","-
","11A134
","06
","40391
","0056
","3
","1
","0
","00
","01/06/2015
","00
","04/06/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",6205
"33
","0615
","13
","00070
","010
","7
","00000
","0601097
","-
","13A134
","06
","40394
","0085
","2
","1
","0
","00
","05/06/2015
","00
","11/06/2015
","1
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",7016
"33
","0615
","13
","00070
","010
","7
","00000
","0601097
","-
","13A134
","06
","40394
","0050
","4
","1
","0
","00
","03/06/2015
","00
","04/06/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7016
"33
","0615
","13
","00070
","010
","7
","00000
","0601097
","-
","13A134
","06
","40394
","0024
","3
","1
","0
","00
","01/06/2015
","00
","04/06/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",7016
"33
","0615
","13
","00070
","010
","7
","00000
","0601097
","-
","13A134
","06
","40394
","0092
","1
","1
","0
","00
","01/06/2015
","00
","04/06/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7016
"33
","0615
","11
","00071
","002
","3
","00000
","0600033
","-
","11A148
","06
","40414
","0124
","4
","1
","0
","00
","11/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",5094
"33
","0615
","11
","00071
","002
","3
","00000
","0600033
","-
","11A148
","06
","40414
","0033
","1
","1
","0
","00
","12/06/2015
","00
","17/06/2015
","1
","-
","-
","03
","1
","
","
","03
","02
","-
","03
","00
","00
","-
","00
","00
",5094
"33
","0615
","11
","00071
","002
","3
","00000
","0600033
","-
","11A148
","06
","40414
","0093
","3
","1
","0
","00
","02/06/2015
","00
","04/06/2015
","1
","-
","-
","07
","1
","
","
","05
","02
","-
","07
","00
","00
","-
","00
","00
",5094
"33
","0615
","11
","00071
","002
","3
","00000
","0600033
","-
","11A148
","06
","40414
","0066
","2
","1
","0
","00
","03/06/2015
","00
","04/06/2015
","1
","-
","-
","03
","1
","
","
","02
","01
","-
","03
","00
","00
","-
","00
","00
",5094
"33
","0615
","13
","00072
","010
","3
","00000
","0601149
","-
","13A148
","06
","40420
","0048
","2
","1
","0
","00
","09/06/2015
","00
","11/06/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6773
"33
","0615
","13
","00072
","010
","3
","00000
","0601149
","-
","13A148
","06
","40420
","0019
","1
","1
","0
","00
","02/06/2015
","00
","04/06/2015
","1
","-
","-
","05
","1
","
","
","03
","04
","-
","05
","00
","00
","-
","00
","00
",6773
"33
","0615
","13
","00072
","010
","3
","00000
","0601149
","-
","13A148
","06
","40420
","0076
","3
","1
","0
","00
","08/06/2015
","00
","17/06/2015
","1
","-
","-
","05
","1
","
","
","01
","02
","-
","05
","00
","00
","-
","00
","00
",6773
"33
","0615
","13
","00072
","010
","3
","00000
","0601149
","-
","13A148
","06
","40420
","0100
","4
","1
","0
","00
","12/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",6773
"19
","0615
","12
","00073
","101
","2
","00000
","0701108
","-
","12B141
","07
","40131
","0054
","2
","1
","0
","00
","09/06/2015
","00
","17/06/2015
","2
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",6671
"19
","0615
","12
","00073
","101
","2
","00000
","0701108
","-
","12B141
","07
","40131
","0083
","1
","1
","0
","00
","02/06/2015
","00
","17/06/2015
","2
","-
","-
","08
","1
","
","
","02
","02
","-
","08
","00
","00
","-
","00
","00
",6671
"19
","0615
","12
","00073
","101
","2
","00000
","0701108
","-
","12B141
","07
","40131
","0032
","4
","1
","0
","00
","09/06/2015
","00
","17/06/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6671
"19
","0615
","12
","00073
","101
","2
","00000
","0701108
","-
","12B141
","07
","40131
","0003
","3
","1
","0
","00
","09/06/2015
","00
","17/06/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6671
"19
","0615
","11
","00074
","101
","2
","00000
","0701975
","-
","11B141
","07
","40135
","0004
","4
","1
","0
","00
","11/06/2015
","00
","17/06/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7504
"19
","0615
","11
","00074
","101
","2
","00000
","0701975
","-
","11B141
","07
","40135
","0042
","1
","1
","0
","00
","08/06/2015
","00
","17/06/2015
","2
","-
","-
","08
","1
","
","
","01
","01
","-
","08
","00
","00
","-
","00
","00
",7504
"19
","0615
","11
","00074
","101
","2
","00000
","0701975
","-
","11B141
","07
","40135
","0094
","2
","1
","0
","00
","08/06/2015
","00
","17/06/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7504
"19
","0615
","11
","00074
","101
","2
","00000
","0701975
","-
","11B141
","07
","40135
","0138
","3
","1
","0
","00
","05/06/2015
","00
","17/06/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7504
"19
","0615
","12
","00075
","101
","6
","00000
","0701138
","-
","12A135
","07
","40137
","0107
","4
","1
","0
","00
","10/06/2015
","00
","18/06/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7812
"19
","0615
","12
","00075
","101
","6
","00000
","0701138
","-
","12A135
","07
","40137
","0071
","3
","1
","0
","00
","11/06/2015
","00
","18/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7812
"19
","0615
","12
","00075
","101
","6
","00000
","0701138
","-
","12A135
","07
","40137
","0055
","2
","1
","0
","00
","05/06/2015
","00
","18/06/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7812
"19
","0615
","12
","00075
","101
","6
","00000
","0701138
","-
","12A135
","07
","40137
","0024
","1
","1
","0
","00
","03/06/2015
","00
","18/06/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7812
"19
","0615
","11
","00076
","101
","6
","00000
","0701331
","-
","11A135
","07
","40138
","0015
","3
","1
","0
","00
","08/06/2015
","00
","18/06/2015
","2
","-
","-
","05
","1
","
","
","05
","05
","-
","05
","00
","00
","-
","00
","00
",7467
"19
","0615
","11
","00076
","101
","6
","00000
","0701331
","-
","11A135
","07
","40138
","0072
","2
","1
","2
","00
","16/06/2015
","00
","18/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7467
"19
","0615
","11
","00076
","101
","6
","00000
","0701331
","-
","11A135
","07
","40138
","0042
","1
","1
","0
","00
","16/06/2015
","00
","18/06/2015
","1
","-
","-
","02
","2
","02
","01
","02
","02
","-
","01
","00
","00
","-
","00
","00
",7467
"19
","0615
","
","
","101
","6
","00000
","0701331
","-
","11A135
","07
","40138
","0106
","4
","1
","0
","03
","18/06/2015
","03
","19/06/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"19
","0615
","12
","00077
","027
","5
","00000
","0703677
","-
","12A136
","07
","40240
","0003
","4
","1
","0
","00
","12/06/2015
","00
","18/06/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6481
"19
","0615
","
","
","027
","5
","00000
","0703677
","-
","12A136
","07
","40240
","0079
","2
","1
","0
","06
","18/06/2015
","06
","19/06/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"19
","0615
","
","
","027
","5
","00000
","0703677
","-
","12A136
","07
","40240
","0126
","1
","1
","0
","01
","18/06/2015
","01
","19/06/2015
","2
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","01
","01
",0
"19
","0615
","12
","00077
","027
","5
","00000
","0703677
","-
","12A136
","07
","40240
","0038
","3
","1
","0
","00
","12/06/2015
","00
","18/06/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",6481
"19
","0615
","11
","00078
","101
","8
","00000
","0701184
","-
","11A133
","07
","40260
","0033
","2
","1
","1
","00
","09/06/2015
","00
","18/06/2015
","2
","-
","-
","09
","1
","
","
","01
","01
","-
","09
","00
","00
","-
","00
","00
",5811
"19
","0615
","
","
","101
","8
","00000
","0701184
","-
","11A133
","07
","40260
","0077
","1
","1
","0
","03
","18/06/2015
","03
","19/06/2015
","2
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"19
","0615
","11
","00078
","101
","8
","00000
","0701184
","-
","11A133
","07
","40260
","0069
","3
","1
","0
","00
","15/06/2015
","00
","18/06/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",5811
"19
","0615
","11
","00078
","101
","8
","00000
","0701184
","-
","11A133
","07
","40260
","0021
","4
","1
","0
","00
","15/06/2015
","00
","18/06/2015
","2
","-
","-
","04
","1
","
","
","04
","04
","-
","04
","00
","00
","-
","00
","00
",5811
"19
","0615
","
","
","101
","1
","00000
","0701469
","-
","12B142
","07
","40262
","0088
","1
","1
","0
","03
","18/06/2015
","03
","19/06/2015
","2
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"19
","0615
","12
","00079
","101
","1
","00000
","0701469
","-
","12B142
","07
","40262
","0049
","4
","1
","0
","00
","09/06/2015
","00
","18/06/2015
","2
","-
","-
","04
","1
","
","
","04
","01
","-
","04
","00
","00
","-
","00
","00
",6663
"19
","0615
","12
","00079
","101
","1
","00000
","0701469
","-
","12B142
","07
","40262
","0021
","3
","1
","0
","00
","09/06/2015
","00
","18/06/2015
","2
","-
","-
","05
","1
","
","
","01
","02
","-
","05
","00
","00
","-
","00
","00
",6663
"19
","0615
","12
","00079
","101
","1
","00000
","0701469
","-
","12B142
","07
","40262
","0074
","2
","1
","0
","00
","09/06/2015
","00
","18/06/2015
","2
","-
","-
","06
","1
","
","
","01
","01
","-
","06
","00
","00
","-
","00
","00
",6663
"19
","0615
","12
","00080
","101
","8
","00000
","0701581
","-
","12A133
","07
","40263
","0002
","2
","1
","0
","00
","01/06/2015
","00
","18/06/2015
","2
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","00
","00
",6718
"19
","0615
","12
","00080
","101
","8
","00000
","0701581
","-
","12A133
","07
","40263
","0050
","4
","1
","2
","00
","03/06/2015
","00
","18/06/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6718
"19
","0615
","12
","00080
","101
","8
","00000
","0701581
","-
","12A133
","07
","40263
","0026
","3
","1
","0
","00
","03/06/2015
","00
","18/06/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6718
"19
","0615
","12
","00080
","101
","8
","00000
","0701581
","-
","12A133
","07
","40263
","0074
","1
","1
","0
","00
","01/06/2015
","00
","18/06/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6718
"19
","0615
","12
","00081
","101
","4
","00000
","0701226
","-
","12A147
","07
","40285
","0034
","1
","1
","0
","00
","18/06/2015
","00
","18/06/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6344
"19
","0615
","12
","00081
","101
","4
","00000
","0701226
","-
","12A147
","07
","40285
","0068
","2
","1
","0
","00
","16/06/2015
","00
","18/06/2015
","1
","-
","-
","06
","2
","02
","04
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6344
"19
","0615
","12
","00081
","101
","4
","00000
","0701226
","-
","12A147
","07
","40285
","0019
","3
","1
","0
","00
","16/06/2015
","00
","18/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6344
"19
","0615
","12
","00081
","101
","4
","00000
","0701226
","-
","12A147
","07
","40285
","0093
","4
","1
","0
","00
","05/06/2015
","00
","18/06/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6344
"19
","0615
","11
","00082
","101
","4
","00000
","0704627
","-
","11A147
","07
","40291
","0128
","4
","1
","0
","00
","02/06/2015
","00
","18/06/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",8484
"19
","0615
","11
","00082
","101
","4
","00000
","0704627
","-
","11A147
","07
","40291
","0091
","3
","1
","0
","00
","02/06/2015
","00
","18/06/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",8484
"19
","0615
","11
","00082
","101
","4
","00000
","0704627
","-
","11A147
","07
","40291
","0013
","1
","1
","0
","00
","02/06/2015
","00
","18/06/2015
","2
","-
","-
","06
","1
","
","
","01
","01
","-
","06
","00
","00
","-
","00
","00
",8484
"19
","0615
","11
","00082
","101
","4
","00000
","0704627
","-
","11A147
","07
","40291
","0055
","2
","1
","0
","00
","04/06/2015
","00
","18/06/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",8484
"19
","0615
","
","
","101
","7
","00000
","0701741
","-
","11A134
","07
","40391
","0012
","4
","1
","0
","06
","18/06/2015
","06
","19/06/2015
","2
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"19
","0615
","
","
","101
","7
","00000
","0701741
","-
","11A134
","07
","40391
","0076
","1
","1
","0
","03
","18/06/2015
","03
","19/06/2015
","2
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"19
","0615
","11
","00083
","101
","7
","00000
","0701741
","-
","11A134
","07
","40391
","0038
","3
","1
","1
","00
","09/06/2015
","00
","18/06/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6594
"19
","0615
","11
","00083
","101
","7
","00000
","0701741
","-
","11A134
","07
","40391
","0055
","2
","1
","0
","00
","15/06/2015
","00
","18/06/2015
","1
","-
","-
","03
","1
","
","
","01
","04
","-
","03
","00
","01
","-
","00
","00
",6594
"19
","0615
","11
","00084
","101
","3
","00000
","0702162
","-
","11A148
","07
","40418
","0136
","1
","1
","0
","00
","05/06/2015
","00
","18/06/2015
","2
","-
","-
","06
","1
","
","
","06
","06
","-
","06
","00
","00
","-
","00
","00
",7382
"19
","0615
","11
","00084
","101
","3
","00000
","0702162
","-
","11A148
","07
","40418
","0015
","4
","1
","0
","00
","01/06/2015
","00
","18/06/2015
","2
","-
","-
","07
","1
","
","
","01
","01
","-
","07
","00
","00
","-
","00
","00
",7382
"19
","0615
","11
","00084
","101
","3
","00000
","0702162
","-
","11A148
","07
","40418
","0108
","2
","1
","0
","00
","01/06/2015
","00
","18/06/2015
","2
","-
","-
","07
","1
","
","
","02
","02
","-
","07
","00
","00
","-
","00
","00
",7382
"19
","0615
","11
","00084
","101
","3
","00000
","0702162
","-
","11A148
","07
","40418
","0163
","3
","1
","0
","00
","03/06/2015
","00
","18/06/2015
","2
","-
","-
","05
","1
","
","
","04
","04
","-
","05
","00
","00
","-
","00
","00
",7382
"09
","0615
","12
","00085
","019
","2
","00000
","0801762
","-
","12B141
","08
","40134
","0083
","2
","1
","0
","00
","10/06/2015
","00
","11/06/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7381
"09
","0615
","
","
","019
","2
","00000
","0801762
","-
","12B141
","08
","40134
","0034
","1
","1
","0
","06
","18/06/2015
","06
","17/06/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"09
","0615
","
","
","019
","2
","00000
","0801762
","-
","12B141
","08
","40134
","0008
","4
","1
","0
","03
","18/06/2015
","03
","17/06/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"09
","0615
","12
","00085
","019
","2
","00000
","0801762
","-
","12B141
","08
","40134
","0094
","3
","1
","0
","00
","02/06/2015
","00
","10/06/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",7381
"09
","0615
","12
","00086
","019
","6
","00000
","0800945
","-
","12A135
","08
","40138
","0051
","2
","1
","0
","00
","03/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7360
"09
","0615
","12
","00086
","019
","6
","00000
","0800945
","-
","12A135
","08
","40138
","0115
","4
","1
","0
","00
","03/06/2015
","00
","10/06/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7360
"09
","0615
","12
","00086
","019
","6
","00000
","0800945
","-
","12A135
","08
","40138
","0081
","3
","1
","1
","00
","03/06/2015
","00
","08/06/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7360
"09
","0615
","12
","00086
","019
","6
","00000
","0800945
","-
","12A135
","08
","40138
","0021
","1
","1
","0
","00
","08/06/2015
","00
","11/06/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7360
"09
","0615
","12
","00087
","019
","8
","00000
","0800440
","-
","12A133
","08
","40260
","0069
","1
","1
","0
","00
","04/06/2015
","00
","08/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",5921
"09
","0615
","12
","00087
","019
","8
","00000
","0800440
","-
","12A133
","08
","40260
","0051
","2
","1
","0
","00
","13/06/2015
","00
","15/06/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",5921
"09
","0615
","12
","00087
","019
","8
","00000
","0800440
","-
","12A133
","08
","40260
","0093
","4
","1
","2
","00
","03/06/2015
","00
","15/06/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",5921
"09
","0615
","12
","00087
","019
","8
","00000
","0800440
","-
","12A133
","08
","40260
","0021
","3
","1
","0
","00
","03/06/2015
","00
","08/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",5921
"09
","0615
","
","
","019
","1
","00000
","0801006
","-
","13B142
","08
","40261
","0050
","3
","1
","0
","03
","18/06/2015
","03
","17/06/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"09
","0615
","13
","00088
","019
","1
","00000
","0801006
","-
","13B142
","08
","40261
","0037
","2
","1
","0
","00
","02/06/2015
","00
","15/06/2015
","1
","-
","-
","03
","1
","
","
","02
","03
","-
","03
","00
","00
","-
","00
","00
",7843
"09
","0615
","13
","00088
","019
","1
","00000
","0801006
","-
","13B142
","08
","40261
","0061
","4
","1
","0
","00
","02/06/2015
","00
","05/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7843
"09
","0615
","13
","00088
","019
","1
","00000
","0801006
","-
","13B142
","08
","40261
","0005
","1
","1
","0
","00
","15/06/2015
","00
","16/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7843
"09
","0615
","12
","00089
","019
","1
","00000
","0802530
","-
","12B142
","08
","40265
","0119
","2
","1
","0
","00
","10/06/2015
","00
","15/06/2015
","1
","-
","-
","05
","2
","02
","04
","02
","02
","-
","04
","00
","00
","-
","00
","00
",8300
"09
","0615
","12
","00089
","019
","1
","00000
","0802530
","-
","12B142
","08
","40265
","0033
","1
","1
","0
","00
","11/06/2015
","00
","12/06/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",8300
"09
","0615
","12
","00089
","019
","1
","00000
","0802530
","-
","12B142
","08
","40265
","0075
","3
","1
","0
","00
","02/06/2015
","00
","05/06/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",8300
"09
","0615
","12
","00089
","019
","1
","00000
","0802530
","-
","12B142
","08
","40265
","0136
","4
","1
","0
","14
","02/06/2015
","14
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","14
","14
",8300
"09
","0615
","13
","00090
","019
","5
","00000
","0801337
","-
","13A136
","08
","40268
","0032
","1
","1
","0
","00
","02/06/2015
","00
","05/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7329
"09
","0615
","13
","00090
","019
","5
","00000
","0801337
","-
","13A136
","08
","40268
","0062
","3
","1
","0
","00
","14/06/2015
","00
","15/06/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7329
"09
","0615
","13
","00090
","019
","5
","00000
","0801337
","-
","13A136
","08
","40268
","0090
","4
","1
","0
","00
","02/06/2015
","00
","08/06/2015
","1
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",7329
"09
","0615
","13
","00090
","019
","5
","00000
","0801337
","-
","13A136
","08
","40268
","0017
","2
","1
","0
","00
","13/06/2015
","00
","17/06/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7329
"09
","0615
","12
","00091
","019
","5
","00000
","0801820
","-
","12A136
","08
","40269
","0043
","1
","1
","0
","00
","02/06/2015
","00
","05/06/2015
","1
","-
","-
","05
","1
","
","
","03
","03
","-
","05
","00
","00
","-
","00
