CD,PER,EDIS,UPM_DIS,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,OBS,R_PRE_MOD,R_DEF_MOD,FACTOR
","11
","00105
","010
","6
","00000
","0911802
","01
","11B133
","09
","40231
","0022
","4
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","06
","1
","
","
","03
","04
","-
","06
","00
","00
","-
","00
","00
",7397
"01
","1215
","11
","00105
","010
","6
","00000
","0911802
","01
","11B133
","09
","40231
","0073
","3
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7397
"01
","1215
","12
","00106
","012
","6
","00000
","0914086
","01
","12B133
","09
","40232
","0014
","4
","1
","0
","00
","11/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","02
","01
","-
","03
","00
","00
","-
","00
","00
",7398
"01
","1215
","12
","00106
","012
","6
","00000
","0914086
","01
","12B133
","09
","40232
","0065
","3
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","04
","-
","04
","00
","00
","-
","00
","00
",7398
"01
","1215
","12
","00106
","012
","6
","00000
","0914086
","01
","12B133
","09
","40232
","0084
","1
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","04
","01
","-
","04
","00
","00
","-
","00
","00
",7398
"01
","1215
","12
","00106
","012
","6
","00000
","0914086
","01
","12B133
","09
","40232
","0117
","2
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","2
","-
","-
","06
","1
","
","
","04
","02
","-
","06
","00
","00
","-
","00
","00
",7398
"01
","1215
","12
","00107
","014
","6
","00000
","0916198
","01
","12B133
","09
","40233
","0073
","4
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","2
","-
","-
","07
","1
","
","
","02
","04
","-
","07
","00
","00
","-
","00
","00
",8471
"01
","1215
","12
","00107
","014
","6
","00000
","0916198
","01
","12B133
","09
","40233
","0030
","3
","1
","0
","00
","13/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",8471
"01
","1215
","12
","00107
","014
","6
","00000
","0916198
","01
","12B133
","09
","40233
","0095
","1
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",8471
"01
","1215
","12
","00107
","014
","6
","00000
","0916198
","01
","12B133
","09
","40233
","0135
","2
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8471
"01
","1215
","13
","00108
","015
","6
","00000
","0918492
","01
","13B133
","09
","40235
","0091
","2
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",7088
"01
","1215
","
","
","015
","6
","00000
","0918492
","01
","13B133
","09
","40235
","0192
","4
","1
","0
","07
","09/12/2015
","07
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","07
","07
",0
"01
","1215
","13
","00108
","015
","6
","00000
","0918492
","01
","13B133
","09
","40235
","0043
","1
","1
","0
","00
","14/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7088
"01
","1215
","13
","00108
","015
","6
","00000
","0918492
","01
","13B133
","09
","40235
","0143
","3
","1
","0
","00
","01/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7088
"01
","1215
","12
","00109
","017
","6
","00000
","0920582
","01
","12B133
","09
","40236
","0090
","4
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","06
","1
","
","
","04
","04
","-
","06
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00109
","017
","6
","00000
","0920582
","01
","12B133
","09
","40236
","0065
","3
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00109
","017
","6
","00000
","0920582
","01
","12B133
","09
","40236
","0039
","2
","1
","0
","00
","07/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00109
","017
","6
","00000
","0920582
","01
","12B133
","09
","40236
","0014
","1
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",7839
"01
","1215
","11
","00110
","008
","4
","00000
","0911193
","01
","11B145
","09
","40358
","0244
","4
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6577
"01
","1215
","11
","00110
","008
","4
","00000
","0911193
","01
","11B145
","09
","40358
","0117
","2
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","03
","01
","-
","05
","00
","00
","-
","00
","00
",6577
"01
","1215
","11
","00110
","008
","4
","00000
","0911193
","01
","11B145
","09
","40358
","0178
","3
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","03
","02
","-
","04
","00
","00
","-
","00
","00
",6577
"01
","1215
","11
","00110
","008
","4
","00000
","0911193
","01
","11B145
","09
","40358
","0054
","1
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",6577
"01
","1215
","11
","00111
","013
","4
","00000
","0916020
","01
","11B145
","09
","40361
","0054
","4
","1
","0
","00
","14/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7749
"01
","1215
","11
","00111
","013
","4
","00000
","0916020
","01
","11B145
","09
","40361
","0030
","3
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","10
","1
","
","
","03
","01
","-
","10
","00
","00
","-
","00
","00
",7749
"01
","1215
","11
","00111
","013
","4
","00000
","0916020
","01
","11B145
","09
","40361
","0112
","2
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","07
","1
","
","
","02
","02
","-
","07
","00
","00
","-
","00
","00
",7749
"01
","1215
","11
","00111
","013
","4
","00000
","0916020
","01
","11B145
","09
","40361
","0082
","1
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7749
"01
","1215
","13
","00112
","015
","4
","00000
","0917446
","01
","13B145
","09
","40363
","0094
","3
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",10961
"01
","1215
","13
","00112
","015
","4
","00000
","0917446
","01
","13B145
","09
","40363
","0060
","2
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",10961
"01
","1215
","
","
","015
","4
","00000
","0917446
","01
","13B145
","09
","40363
","0024
","1
","1
","0
","06
","09/12/2015
","06
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","1215
","13
","00112
","015
","4
","00000
","0917446
","01
","13B145
","09
","40363
","0135
","4
","1
","0
","00
","05/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",10961
"01
","1215
","11
","00113
","003
","1
","00000
","0901491
","01
","11B148
","09
","40365
","0164
","3
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",6146
"01
","1215
","11
","00113
","003
","1
","00000
","0901491
","01
","11B148
","09
","40365
","0230
","4
","1
","0
","00
","01/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6146
"01
","1215
","11
","00113
","003
","1
","00000
","0901491
","01
","11B148
","09
","40365
","0025
","1
","1
","0
","00
","01/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","03
","01
","-
","03
","00
","00
","-
","00
","00
",6146
"01
","1215
","11
","00113
","003
","1
","00000
","0901491
","01
","11B148
","09
","40365
","0096
","2
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","05
","1
","
","
","01
","05
","-
","05
","00
","00
","-
","00
","00
",6146
"01
","1215
","13
","00114
","004
","1
","00000
","0902660
","01
","13B148
","09
","40366
","0037
","2
","1
","0
","00
","07/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",8511
"01
","1215
","13
","00114
","004
","1
","00000
","0902660
","01
","13B148
","09
","40366
","0020
","1
","1
","0
","00
","07/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","01
","04
","-
","05
","00
","00
","-
","00
","00
",8511
"01
","1215
","13
","00114
","004
","1
","00000
","0902660
","01
","13B148
","09
","40366
","0060
","3
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8511
"01
","1215
","13
","00114
","004
","1
","00000
","0902660
","01
","13B148
","09
","40366
","0095
","4
","1
","0
","00
","07/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",8511
"01
","1215
","11
","00115
","007
","1
","00000
","0908029
","01
","11B148
","09
","40368
","0034
","2
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","10
","1
","
","
","05
","02
","-
","10
","00
","00
","-
","00
","00
",7278
"01
","1215
","11
","00115
","007
","1
","00000
","0908029
","01
","11B148
","09
","40368
","0058
","3
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","03
","02
","-
","03
","00
","00
","-
","00
","00
",7278
"01
","1215
","11
","00115
","007
","1
","00000
","0908029
","01
","11B148
","09
","40368
","0087
","4
","1
","0
","00
","14/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","03
","01
","-
","03
","00
","00
","-
","00
","00
",7278
"01
","1215
","11
","00115
","007
","1
","00000
","0908029
","01
","11B148
","09
","40368
","0004
","1
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7278
"01
","1215
","
","
","010
","1
","00000
","0911900
","01
","11B148
","09
","40369
","0078
","3
","1
","0
","07
","10/12/2015
","07
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","07
","07
",0
"01
","1215
","11
","00116
","010
","1
","00000
","0911900
","01
","11B148
","09
","40369
","0086
","4
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7079
"01
","1215
","11
","00116
","010
","1
","00000
","0911900
","01
","11B148
","09
","40369
","0052
","2
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7079
"01
","1215
","11
","00116
","010
","1
","00000
","0911900
","01
","11B148
","09
","40369
","0018
","1
","1
","0
","00
","11/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7079
"01
","1215
","11
","00117
","015
","1
","00000
","0917835
","01
","11B148
","09
","40372
","0071
","4
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","01
","03
","-
","04
","00
","00
","-
","00
","00
",4625
"01
","1215
","11
","00117
","015
","1
","00000
","0917835
","01
","11B148
","09
","40372
","0058
","3
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",4625
"01
","1215
","11
","00117
","015
","1
","00000
","0917835
","01
","11B148
","09
","40372
","0035
","2
","1
","0
","00
","07/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",4625
"01
","1215
","
","
","015
","1
","00000
","0917835
","01
","11B148
","09
","40372
","0008
","1
","1
","0
","06
","07/12/2015
","06
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","1215
","12
","00118
","002
","4
","00000
","0900139
","01
","12B145
","09
","40404
","0146
","4
","1
","1
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",10307
"01
","1215
","12
","00118
","002
","4
","00000
","0900139
","01
","12B145
","09
","40404
","0113
","3
","1
","1
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",10307
"01
","1215
","12
","00118
","002
","4
","00000
","0900139
","01
","12B145
","09
","40404
","0079
","2
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",10307
"01
","1215
","12
","00118
","002
","4
","00000
","0900139
","01
","12B145
","09
","40404
","0023
","1
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","06
","1
","
","
","01
","03
","-
","06
","00
","00
","-
","00
","00
",10307
"01
","1215
","12
","00119
","010
","4
","00000
","0911506
","01
","12B145
","09
","40408
","0104
","1
","1
","1
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7457
"01
","1215
","12
","00119
","010
","4
","00000
","0911506
","01
","12B145
","09
","40408
","0008
","2
","1
","1
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","01
","-
","04
","00
","00
","-
","00
","00
",7457
"01
","1215
","12
","00119
","010
","4
","00000
","0911506
","01
","12B145
","09
","40408
","0073
","4
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7457
"01
","1215
","12
","00119
","010
","4
","00000
","0911506
","01
","12B145
","09
","40408
","0036
","3
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7457
"01
","1215
","12
","00120
","010
","4
","00000
","0912088
","01
","12B145
","09
","40409
","0063
","1
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00120
","010
","4
","00000
","0912088
","01
","12B145
","09
","40409
","0200
","3
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00120
","010
","4
","00000
","0912088
","01
","12B145
","09
","40409
","0131
","2
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00120
","010
","4
","00000
","0912088
","01
","12B145
","09
","40409
","0271
","4
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",7839
"01
","1215
","12
","00121
","002
","1
","00000
","0900459
","01
","12B148
","09
","40414
","0086
","3
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6482
"01
","1215
","12
","00121
","002
","1
","00000
","0900459
","01
","12B148
","09
","40414
","0113
","4
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6482
"01
","1215
","12
","00121
","002
","1
","00000
","0900459
","01
","12B148
","09
","40414
","0057
","2
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6482
"01
","1215
","12
","00121
","002
","1
","00000
","0900459
","01
","12B148
","09
","40414
","0024
","1
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6482
"01
","1215
","12
","00122
","005
","8
","00000
","0905791
","01
","12B131
","09
","40415
","0045
","1
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6990
"01
","1215
","12
","00122
","005
","8
","00000
","0905791
","01
","12B131
","09
","40415
","0072
","2
","1
","2
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6990
"01
","1215
","12
","00122
","005
","8
","00000
","0905791
","01
","12B131
","09
","40415
","0037
","3
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6990
"01
","1215
","12
","00122
","005
","8
","00000
","0905791
","01
","12B131
","09
","40415
","0021
","4
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","06
","1
","
","
","02
","01
","-
","06
","00
","00
","-
","00
","00
",6990
"01
","1215
","13
","00123
","006
","8
","00000
","0906485
","01
","13B131
","09
","40416
","0080
","1
","1
","0
","00
","13/12/2015
","00
","15/12/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8128
"01
","1215
","13
","00123
","006
","8
","00000
","0906485
","01
","13B131
","09
","40416
","0003
","2
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","02
","01
","-
","03
","00
","00
","-
","00
","00
",8128
"01
","1215
","13
","00123
","006
","8
","00000
","0906485
","01
","13B131
","09
","40416
","0027
","3
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",8128
"01
","1215
","13
","00123
","006
","8
","00000
","0906485
","01
","13B131
","09
","40416
","0050
","4
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","1
","-
","-
","05
","1
","
","
","01
","02
","-
","05
","00
","00
","-
","00
","00
",8128
"01
","1215
","11
","00124
","007
","8
","00000
","0910457
","01
","11B131
","09
","40417
","0003
","1
","1
","0
","00
","11/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",4829
"01
","1215
","11
","00124
","007
","8
","00000
","0910457
","01
","11B131
","09
","40417
","0024
","2
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",4829
"01
","1215
","11
","00124
","007
","8
","00000
","0910457
","01
","11B131
","09
","40417
","0042
","3
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",4829
"01
","1215
","11
","00124
","007
","8
","00000
","0910457
","01
","11B131
","09
","40417
","0074
","4
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","2
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",4829
"01
","1215
","12
","00125
","010
","1
","00000
","0912262
","01
","12B148
","09
","40418
","0222
","4
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",6786
"01
","1215
","12
","00125
","010
","1
","00000
","0912262
","01
","12B148
","09
","40418
","0158
","3
","1
","0
","00
","13/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6786
"01
","1215
","12
","00125
","010
","1
","00000
","0912262
","01
","12B148
","09
","40418
","0026
","1
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","04
","01
","-
","04
","00
","00
","-
","00
","00
",6786
"01
","1215
","12
","00125
","010
","1
","00000
","0912262
","01
","12B148
","09
","40418
","0093
","2
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",6786
"01
","1215
","12
","00126
","010
","1
","00000
","0912821
","01
","12B148
","09
","40419
","0092
","3
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6870
"01
","1215
","12
","00126
","010
","1
","00000
","0912821
","01
","12B148
","09
","40419
","0020
","4
","1
","0
","00
","11/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",6870
"01
","1215
","
","
","010
","1
","00000
","0912821
","01
","12B148
","09
","40419
","0063
","2
","1
","0
","02
","14/12/2015
","02
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","02
","02
",0
"01
","1215
","12
","00126
","010
","1
","00000
","0912821
","01
","12B148
","09
","40419
","0039
","1
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","2
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6870
"01
","1215
","11
","00127
","013
","8
","00000
","0915661
","01
","11B131
","09
","40420
","0116
","4
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",6898
"01
","1215
","11
","00127
","013
","8
","00000
","0915661
","01
","11B131
","09
","40420
","0021
","2
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6898
"01
","1215
","11
","00127
","013
","8
","00000
","0915661
","01
","11B131
","09
","40420
","0047
","1
","1
","0
","00
","12/12/2015
","00
","15/12/2015
","1
","-
","-
","07
","1
","
","
","04
","01
","-
","07
","00
","00
","-
","00
","00
",6898
"01
","1215
","11
","00127
","013
","8
","00000
","0915661
","01
","11B131
","09
","40420
","0085
","3
","1
","0
","00
","08/12/2015
","00
","15/12/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",6898
"01
","1215
","12
","00128
","015
","8
","00000
","0917790
","01
","12B131
","09
","40421
","0030
","1
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7380
"01
","1215
","12
","00128
","015
","8
","00000
","0917790
","01
","12B131
","09
","40421
","0071
","2
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7380
"01
","1215
","12
","00128
","015
","8
","00000
","0917790
","01
","12B131
","09
","40421
","0155
","4
","1
","1
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7380
"01
","1215
","12
","00128
","015
","8
","00000
","0917790
","01
","12B131
","09
","40421
","0110
","3
","1
","0
","00
","04/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7380
"01
","1215
","12
","00129
","002
","8
","00000
","0921252
","01
","12B131
","09
","40422
","0106
","4
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","03
","02
","-
","03
","00
","00
","-
","00
","00
",5320
"01
","1215
","12
","00129
","002
","8
","00000
","0921252
","01
","12B131
","09
","40422
","0090
","3
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","05
","1
","
","
","01
","04
","-
","05
","00
","00
","-
","00
","00
",5320
"01
","1215
","12
","00129
","002
","8
","00000
","0921252
","01
","12B131
","09
","40422
","0040
","1
","1
","0
","00
","03/12/2015
","00
","15/12/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",5320
"01
","1215
","
","
","002
","8
","00000
","0921252
","01
","12B131
","09
","40422
","0061
","2
","1
","0
","12
","09/12/2015
","12
","15/12/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","12
","12
",0
"01
","1215
","11
","00130
","002
","5
","00000
","0900184
","01
","11B134
","09
","40423
","0069
","2
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",5986
"01
","1215
","11
","00130
","002
","5
","00000
","0900184
","01
","11B134
","09
","40423
","0164
","4
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","2
","-
","-
","02
","1
","
","
","03
","03
","-
","02
","00
","01
","-
","00
","00
",5986
"01
","1215
","11
","00130
","002
","5
","00000
","0900184
","01
","11B134
","09
","40423
","0021
","1
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",5986
"01
","1215
","11
","00130
","002
","5
","00000
","0900184
","01
","11B134
","09
","40423
","0120
","3
","1
","0
","00
","02/12/2015
","00
","15/12/2015
","2
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","01
","-
","00
","00
",5986
"01
","1215
","13
","00131
","003
","5
","00000
","0901771
","01
","13B134
","09
","40424
","0092
","4
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","1
","-
","-
","05
","1
","
","
","01
","03
","-
","05
","00
","00
","-
","00
","00
",7147
"01
","1215
","13
","00131
","003
","5
","00000
","0901771
","01
","13B134
","09
","40424
","0074
","3
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","1
","-
","-
","04
","1
","
","
","03
","03
","-
","04
","00
","00
","-
","00
","00
",7147
"01
","1215
","13
","00131
","003
","5
","00000
","0901771
","01
","13B134
","09
","40424
","0047
","2
","1
","0
","00
","09/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","02
","-
","00
","00
",7147
"01
","1215
","13
","00131
","003
","5
","00000
","0901771
","01
","13B134
","09
","40424
","0021
","1
","1
","0
","00
","10/12/2015
","00
","15/12/2015
","1
","-
","-
","03
","1
","
","
","03
","03
","-
","03
","00
","00
","-
","00
","00
",7147
"01
","1215
","12
","00132
","007
","5
","00000
","0907161
","01
","12B134
","09
","40425
","0068
","3
","1
","0
","00
","06/12/2015
","00
","15/12/2015
","2
","-
","-
","03
","1
","
","
","03
","01
","-
","03
","00
","00
","-
","00
","00
",6952
"01
","1215
","12
","00132
","007
","5
","00000
","0907161
","01
","12B134
","09
","40425
","0095
","4
","1
","0
","00
","11/12/2015
","00
